row_idx,question_id,frames_dir,n_frames,correct,raw_score,category,prompt,src_idx_image
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",7224
6974,video_11390_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11390,8,1,1.0,counterfactual,"Which of the following will not happen without the yellow object?
Options:
A. The purple cylinder and the sphere collide
B. The purple object collides with the metal cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",644
6975,video_11401_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11401,8,0,0.0,counterfactual,"What will happen if the cube is removed?
Options:
A. The cyan object collides with the rubber sphere
B. The cyan object collides with the brown object
C. The red metal sphere collides with the purple object
D. The brown cylinder and the rubber sphere collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",584
6976,video_11401_15,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11401,8,0,0.3333333333333333,counterfactual,"Which of the following will not happen without the cyan object?
Options:
A. The brown cylinder and the red metal object collide
B. The brown cylinder and the cube collide
C. The brown cylinder and the rubber sphere collide
D. The red metal sphere collides with the rubber sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",650
6977,video_11425_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11425,8,0,0.0,counterfactual,"Which of the following will happen without the yellow cylinder?
Options:
A. The gray cylinder and the gray sphere collide
B. The gray cylinder and the yellow sphere collide
C. The gray sphere and the red object collide
D. The gray sphere and the yellow sphere collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",6777
6978,video_11425_15,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11425,8,0,0.0,counterfactual,"If the yellow sphere is removed, which of the following will happen?
Options:
A. The gray sphere and the red cylinder collide
B. The gray cylinder and the red cylinder collide
C. The yellow cylinder collides with the gray cylinder
D. The gray cylinder collides with the gray sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",6190
6979,video_11440_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11440,8,0,0.0,counterfactual,"Without the green cube, what will happen?
Options:
A. The cyan object collides with the brown cube
B. The cylinder collides with the cyan cube
C. The sphere and the brown cube collide
D. The cylinder and the brown object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",5178
6980,video_11440_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11440,8,0,0.0,counterfactual,"Which event will happen if the cyan object is removed?
Options:
A. The cylinder and the green cube collide
B. The cylinder and the sphere collide
C. The brown object and the green cube collide
D. The cylinder and the brown object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",5816
6981,video_11450_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11450,8,0,0.6666666666666666,counterfactual,"If the purple sphere is removed, which event will not happen?
Options:
A. The cyan cylinder and the rubber sphere collide
B. The blue object collides with the purple cylinder
C. The red object and the purple cylinder collide
D. The blue object and the brown sphere collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",4661
6982,video_11450_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11450,8,0,0.3333333333333333,counterfactual,"Which event will happen without the purple cylinder?
Options:
A. The cyan object and the purple sphere collide
B. The cyan object and the rubber sphere collide
C. The blue cylinder collides with the red cylinder
D. The blue object collides with the cyan object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",5813
6983,video_11462_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11462,8,0,0.25,counterfactual,"If the gray object is removed, which of the following will not happen?
Options:
A. The red cube and the metal cylinder collide
B. The yellow object and the brown cylinder collide
C. The purple cylinder collides with the metal cylinder
D. The green object and the yellow cylinder collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1569
6984,video_11462_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11462,8,0,0.0,counterfactual,"If the metal cylinder is removed, what will not happen?
Options:
A. The purple cylinder collides with the red cube
B. The green cube and the red object collide
C. The green object and the yellow cylinder collide
D. The purple cylinder collides with the metal cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",5146
6985,video_11463_12,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11463,8,0,0.3333333333333333,counterfactual,"If the green metal object is removed, which event will not happen?
Options:
A. The blue cylinder and the rubber cube collide
B. The brown cube collides with the sphere
C. The brown cylinder and the rubber cube collide
D. The brown cube and the brown cylinder collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",3487
6986,video_11463_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11463,8,0,0.5,counterfactual,"If the sphere is removed, what will happen?
Options:
A. The green metal cube and the brown cylinder collide
B. The brown cube and the rubber cube collide
C. The green metal object and the rubber cube collide
D. The brown cube and the rubber cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",3775
6987,video_11469_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11469,8,0,0.5,counterfactual,"Which of the following will not happen if the brown sphere is removed?
Options:
A. The cube collides with the green object
B. The purple sphere collides with the green object
C. The yellow cylinder and the purple object collide
D. The yellow cylinder collides with the cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",6305
6988,video_11469_15,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11469,8,0,0.25,counterfactual,"If the purple sphere is removed, which of the following will not happen?
Options:
A. The yellow cylinder and the green cylinder collide
B. The cube collides with the brown sphere
C. The yellow object and the cube collide
D. The cube collides with the green object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",6814
6989,video_11503_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11503,8,0,0.0,counterfactual,"Without the blue cube, which of the following will happen?
Options:
A. The sphere collides with the green object
B. The red cylinder and the sphere collide
C. The green object collides with the metal cylinder
D. The red object and the purple cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",7538
6990,video_11503_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11503,8,0,0.0,counterfactual,"Without the green cylinder, what will happen?
Options:
A. The blue cube collides with the red cylinder
B. The red object collides with the sphere
C. The red cylinder and the purple cube collide
D. The red object collides with the blue cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",3240
6991,video_11522_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11522,8,0,0.6666666666666666,counterfactual,"Without the purple cube, what will not happen?
Options:
A. The green object and the metal cylinder collide
B. The blue object collides with the red cube
C. The metal sphere and the red cube collide
D. The blue object and the gray sphere collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",3778
6992,video_11522_15,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11522,8,0,0.0,counterfactual,"If the blue cylinder is removed, which of the following will happen?
Options:
A. The rubber sphere collides with the red cube
B. The green object collides with the metal sphere
C. The red sphere collides with the purple object
D. The rubber cylinder and the red cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",399
6993,video_11555_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11555,8,0,0.5,counterfactual,"Which of the following will happen if the cyan sphere is removed?
Options:
A. The blue metal sphere collides with the green object
B. The cylinder collides with the green object
C. The blue rubber sphere collides with the cylinder
D. The blue rubber object and the green sphere collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",6856
6994,video_11555_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11555,8,0,0.0,counterfactual,"Without the green sphere, what will not happen?
Options:
A. The blue metal object and the cylinder collide
B. The blue metal sphere and the cyan sphere collide
C. The blue metal object collides with the blue rubber sphere
D. The blue rubber object and the cylinder collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",7176
6995,video_11557_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11557,8,0,0.5,counterfactual,"Without the blue cube, which of the following will not happen?
Options:
A. The red cylinder and the blue cylinder collide
B. The yellow cube and the red cube collide
C. The red cylinder and the rubber cube collide
D. The red cylinder collides with the red cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",887
6996,video_11557_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11557,8,0,0.0,counterfactual,"If the blue cylinder is removed, which of the following will happen?
Options:
A. The red cube and the blue cube collide
B. The red cylinder and the red cube collide
C. The yellow cube collides with the blue cube
D. The rubber cube and the red cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",3330
6997,video_11558_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11558,8,0,0.0,counterfactual,"Which event will happen without the metal cube?
Options:
A. The cyan cylinder collides with the red cylinder
B. The rubber cube and the cyan object collide
C. The rubber cube collides with the sphere
D. The red cylinder and the sphere collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",4133
6998,video_11558_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11558,8,0,0.0,counterfactual,"If the sphere is removed, which of the following will happen?
Options:
A. The metal cube collides with the red cube
B. The metal cube and the cyan cylinder collide
C. The rubber cube and the red cylinder collide
D. The purple cube collides with the red cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",6957
6999,video_11559_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11559,8,0,0.6666666666666666,counterfactual,"Without the gray cylinder, which event will happen?
Options:
A. The purple object and the blue object collide
B. The blue object collides with the gray cube
C. The metal cylinder and the gray cube collide
D. The gray cube collides with the metal cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1827
7000,video_11559_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11559,8,0,0.25,counterfactual,"Which of the following will not happen if the gray cube is removed?
Options:
A. The metal cylinder and the gray cylinder collide
B. The purple cylinder collides with the cyan cube
C. The purple object and the gray cylinder collide
D. The blue object collides with the cyan object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",3216
7001,video_11569_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11569,8,0,0.0,counterfactual,"If the rubber sphere is removed, which event will happen?
Options:
A. The cylinder and the cube collide
B. The metal sphere collides with the cube
C. The cylinder and the metal object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",3721
7002,video_11569_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11569,8,0,0.0,counterfactual,"What will happen if the metal sphere is removed?
Options:
A. The rubber sphere collides with the cube
B. The cylinder and the cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1756
7003,video_11571_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11571,8,1,1.0,counterfactual,"If the sphere is removed, which of the following will happen?
Options:
A. The gray cube collides with the gray cylinder
B. The brown cylinder collides with the metal cube
C. The brown cube and the rubber cube collide
D. The brown cylinder collides with the rubber cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",6556
7004,video_11571_15,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11571,8,0,0.6666666666666666,counterfactual,"Which event will not happen if the gray cylinder is removed?
Options:
A. The metal cube collides with the sphere
B. The brown cube collides with the gray cube
C. The brown cylinder collides with the sphere
D. The blue object and the sphere collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",6741
7005,video_11575_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11575,8,0,0.0,counterfactual,"Which of the following will happen if the cyan object is removed?
Options:
A. The metal cylinder collides with the brown object
B. The green cylinder collides with the green sphere
C. The brown object and the green sphere collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",2236
7006,video_11575_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11575,8,0,0.0,counterfactual,"If the brown sphere is removed, what will happen?
Options:
A. The metal cylinder collides with the cyan cylinder
B. The cyan cylinder collides with the green sphere
C. The metal object and the green sphere collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",4233
7007,video_11582_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11582,8,0,0.0,counterfactual,"Without the cyan sphere, which of the following will happen?
Options:
A. The cube collides with the cylinder
B. The cube and the green sphere collide
C. The green sphere and the cylinder collide
D. The yellow sphere and the green sphere collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",4712
7008,video_11582_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11582,8,0,0.5,counterfactual,"Which of the following will not happen if the green sphere is removed?
Options:
A. The cube collides with the cyan sphere
B. The cube and the yellow sphere collide
C. The cyan sphere collides with the brown sphere
D. The yellow sphere and the cyan object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",5841
7009,video_11592_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11592,8,0,0.5,counterfactual,"Without the cylinder, what will not happen?
Options:
A. The yellow sphere and the gray sphere collide
B. The cyan sphere and the gray object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",7045
7010,video_11592_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11592,8,0,0.0,counterfactual,"What will happen if the gray object is removed?
Options:
A. The yellow object and the cylinder collide
B. The cyan sphere collides with the yellow sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1015
7011,video_11614_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11614,8,1,1.0,counterfactual,"Without the rubber sphere, what will happen?
Options:
A. The cyan sphere and the cube collide
B. The cyan sphere and the blue object collide
C. The cube collides with the blue sphere
D. The cylinder and the blue object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",7233
7012,video_11614_15,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11614,8,1,1.0,counterfactual,"Without the cyan object, which event will happen?
Options:
A. The cube and the rubber sphere collide
B. The cylinder and the blue sphere collide
C. The cylinder and the purple object collide
D. The blue sphere and the rubber object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",6370
7013,video_11628_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11628,8,0,0.3333333333333333,counterfactual,"Without the gray sphere, which event will not happen?
Options:
A. The cyan object collides with the blue cube
B. The blue rubber object and the blue cube collide
C. The metal sphere and the yellow cube collide
D. The blue rubber sphere and the cyan cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",7615
7014,video_11628_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11628,8,0,0.5,counterfactual,"Which of the following will not happen without the yellow cube?
Options:
A. The cyan cube collides with the blue cube
B. The blue rubber sphere and the metal sphere collide
C. The blue rubber object and the cyan object collide
D. The cyan object and the gray object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",6409
7015,video_11629_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11629,8,1,1.0,counterfactual,"If the sphere is removed, what will not happen?
Options:
A. The blue cylinder collides with the metal cylinder
B. The blue cylinder and the cube collide
C. The yellow cylinder and the cube collide
D. The yellow object and the purple object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",5832
7016,video_11629_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11629,8,0,0.0,counterfactual,"Without the yellow object, which of the following will happen?
Options:
A. The blue cylinder collides with the cube
B. The cube collides with the sphere
C. The blue cylinder collides with the sphere
D. The cube collides with the purple cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1942
7017,video_11631_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11631,8,0,0.0,counterfactual,"Which of the following will happen if the green cube is removed?
Options:
A. The blue cylinder collides with the cyan cylinder
B. The blue cylinder and the yellow cube collide
C. The yellow cylinder collides with the yellow cube
D. The yellow cube and the blue cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",4623
7018,video_11631_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11631,8,0,0.25,counterfactual,"If the blue cylinder is removed, what will not happen?
Options:
A. The yellow cylinder and the blue cube collide
B. The cyan cylinder and the blue cube collide
C. The yellow cylinder collides with the yellow cube
D. The yellow cylinder and the cyan object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",351
7019,video_11634_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11634,8,0,0.5,counterfactual,"If the sphere is removed, what will not happen?
Options:
A. The cyan object and the brown cube collide
B. The cyan cube and the green cube collide
C. The green object collides with the brown cube
D. The cyan object collides with the cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",5294
7020,video_11634_15,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11634,8,1,1.0,counterfactual,"Which of the following will happen if the brown cube is removed?
Options:
A. The cyan object and the cylinder collide
B. The cylinder collides with the sphere
C. The green object and the sphere collide
D. The cyan object and the green cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1515
7021,video_11647_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11647,8,0,0.0,counterfactual,"Without the cube, which event will happen?
Options:
A. The cylinder and the metal sphere collide
B. The rubber sphere collides with the metal sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",205
7022,video_11647_15,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11647,8,0,0.5,counterfactual,"Which of the following will not happen without the metal sphere?
Options:
A. The cylinder and the cube collide
B. The purple object and the cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1179
7023,video_11667_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11667,8,0,0.25,counterfactual,"Without the rubber cube, which of the following will not happen?
Options:
A. The brown object collides with the red sphere
B. The red sphere and the green object collide
C. The red metal cube and the brown object collide
D. The gray sphere and the brown object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",7368
7024,video_11667_15,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11667,8,0,0.6666666666666666,counterfactual,"What will not happen if the green object is removed?
Options:
A. The red metal cube and the red sphere collide
B. The brown object collides with the rubber cube
C. The red metal cube and the rubber cube collide
D. The gray object collides with the rubber cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",5690
7025,video_11673_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11673,8,0,0.3333333333333333,counterfactual,"Which of the following will happen without the cylinder?
Options:
A. The cyan cube collides with the gray metal cube
B. The cyan object collides with the rubber cube
C. The rubber cube and the gray metal cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",4655
7026,video_11673_15,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11673,8,0,0.5,counterfactual,"Which of the following will happen if the gray metal cube is removed?
Options:
A. The cyan cube and the cylinder collide
B. The rubber cube collides with the cylinder
C. The cyan object collides with the rubber cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",3221
7027,video_11716_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11716,8,1,1.0,counterfactual,"Which event will not happen without the metal object?
Options:
A. The cylinder collides with the rubber sphere
B. The cube and the rubber sphere collide
C. The cube and the cylinder collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",3472
7028,video_11716_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11716,8,0,0.5,counterfactual,"Which event will not happen without the rubber sphere?
Options:
A. The metal sphere collides with the cube
B. The cube collides with the cylinder
C. The metal sphere collides with the cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",5627
7029,video_11720_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11720,8,0,0.6666666666666666,counterfactual,"If the purple cylinder is removed, which of the following will not happen?
Options:
A. The red object and the purple sphere collide
B. The purple sphere collides with the cube
C. The red sphere collides with the cube
D. The blue object and the cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",3681
7030,video_11720_15,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11720,8,1,1.0,counterfactual,"Without the cube, which of the following will not happen?
Options:
A. The blue cylinder collides with the purple cylinder
B. The red sphere collides with the purple sphere
C. The blue object collides with the red sphere
D. The blue cylinder and the purple sphere collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",4666
7031,video_11721_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11721,8,0,0.0,counterfactual,"Without the cyan object, what will happen?
Options:
A. The cylinder collides with the sphere
B. The gray cube and the cylinder collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",6768
7032,video_11721_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11721,8,1,1.0,counterfactual,"Without the sphere, which event will happen?
Options:
A. The gray object and the cyan cube collide
B. The cylinder and the metal cube collide
C. The rubber cube and the cylinder collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",4307
7033,video_11725_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11725,8,0,0.0,counterfactual,"What will happen if the metal sphere is removed?
Options:
A. The green cube collides with the rubber cube
B. The red cube collides with the green sphere
C. The rubber sphere and the green cube collide
D. The red object collides with the rubber cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1952
7034,video_11725_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11725,8,0,0.0,counterfactual,"Without the rubber cube, which of the following will happen?
Options:
A. The green cube and the blue sphere collide
B. The red object and the green cube collide
C. The red object collides with the rubber sphere
D. The green sphere and the green cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",7492
7035,video_11728_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11728,8,0,0.5,counterfactual,"If the cube is removed, what will not happen?
Options:
A. The sphere collides with the gray cylinder
B. The sphere and the rubber cylinder collide
C. The metal cylinder collides with the brown cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",6147
7036,video_11728_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11728,8,0,0.5,counterfactual,"Which of the following will happen without the brown cylinder?
Options:
A. The sphere collides with the gray object
B. The metal cylinder collides with the cube
C. The sphere collides with the cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",7109
7037,video_11735_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11735,8,1,1.0,counterfactual,"Which event will not happen if the red cube is removed?
Options:
A. The gray cylinder collides with the green cube
B. The yellow cylinder collides with the green object
C. The cyan object and the yellow cylinder collide
D. The cyan cube and the purple cylinder collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",294
7038,video_11735_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11735,8,0,0.3333333333333333,counterfactual,"Which event will not happen if the green cube is removed?
Options:
A. The cyan cube collides with the purple cylinder
B. The red object and the purple object collide
C. The red cube and the cyan cube collide
D. The gray object collides with the yellow cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",5824
7039,video_11741_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11741,8,0,0.3333333333333333,counterfactual,"What will not happen without the cube?
Options:
A. The green cylinder and the metal object collide
B. The green object and the yellow cylinder collide
C. The green object collides with the purple cylinder
D. The purple object and the blue cylinder collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",6038
7040,video_11741_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11741,8,0,0.0,counterfactual,"If the purple cylinder is removed, which event will happen?
Options:
A. The metal object collides with the cube
B. The green object and the blue object collide
C. The yellow object and the cube collide
