row_idx,question,correct,image_path
5998,Which of the following is responsible for the yellow sphere's colliding with the rubber cylinder?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_12000-13000/video_12712/concat.jpg
5999,Which of the following is responsible for the collision between the yellow cube and the blue object?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_12000-13000/video_12721/concat.jpg
6000,Which of the following is not responsible for the collision between the metal object and the red cylinder?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_12000-13000/video_12732/concat.jpg
6001,Which of the following is not responsible for the collision between the red cylinder and the rubber cylinder?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_12000-13000/video_12757/concat.jpg
6002,Which of the following is not responsible for the green object's colliding with the gray object?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_12000-13000/video_12757/concat.jpg
6003,Which of the following is not responsible for the collision between the purple cylinder and the metal cylinder?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_12000-13000/video_12769/concat.jpg
6004,Which of the following is responsible for the collision between the purple cylinder and the cyan cylinder?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_12000-13000/video_12769/concat.jpg
6005,Which of the following is not responsible for the brown metal object's colliding with the yellow object?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_12000-13000/video_12779/concat.jpg
6006,Which of the following is not responsible for the collision between the brown rubber cylinder and the brown metal object?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_12000-13000/video_12779/concat.jpg
6007,Which of the following is responsible for the rubber sphere's exiting the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_12000-13000/video_12786/concat.jpg
6008,Which of the following is not responsible for the collision between the green sphere and the blue metal object?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_12000-13000/video_12786/concat.jpg
6009,Which of the following is not responsible for the collision between the rubber sphere and the metal sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_12000-13000/video_12787/concat.jpg
6010,Which of the following is not responsible for the collision between the cylinder and the metal sphere?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_12000-13000/video_12808/concat.jpg
6011,Which of the following is not responsible for the blue cube's colliding with the red cylinder?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_12000-13000/video_12817/concat.jpg
6012,Which of the following is responsible for the collision between the gray cube and the blue cube?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_12000-13000/video_12817/concat.jpg
6013,Which of the following is not responsible for the metal cube's colliding with the rubber cube?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_12000-13000/video_12831/concat.jpg
6014,Which of the following is not responsible for the metal cube's colliding with the brown cylinder?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_12000-13000/video_12831/concat.jpg
6015,Which of the following is responsible for the sphere's exit?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_12000-13000/video_12859/concat.jpg
6016,Which of the following is responsible for the blue cylinder's colliding with the sphere?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_12000-13000/video_12859/concat.jpg
6017,Which of the following is not responsible for the cube's exit?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_12000-13000/video_12864/concat.jpg
6018,Which of the following is responsible for the green cylinder's colliding with the sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_12000-13000/video_12864/concat.jpg
6019,Which of the following is not responsible for the gray object's exiting the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_12000-13000/video_12876/concat.jpg
6020,Which of the following is responsible for the brown object's colliding with the gray sphere?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_12000-13000/video_12876/concat.jpg
6021,Which of the following is responsible for the collision between the brown cylinder and the purple cylinder?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_12000-13000/video_12902/concat.jpg
6022,Which of the following is responsible for the collision between the cylinder and the cyan object?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_12000-13000/video_12910/concat.jpg
6023,Which of the following is not responsible for the collision between the cyan cube and the brown cube?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_12000-13000/video_12910/concat.jpg
6024,Which of the following is not responsible for the collision between the sphere and the red cylinder?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_12000-13000/video_12931/concat.jpg
6025,Which of the following is not responsible for the collision between the sphere and the brown cylinder?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_12000-13000/video_12931/concat.jpg
6026,Which of the following is not responsible for the purple object's colliding with the yellow cube?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_12000-13000/video_12940/concat.jpg
6027,Which of the following is not responsible for the collision between the yellow object and the sphere?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_12000-13000/video_12940/concat.jpg
6028,Which of the following is responsible for the collision between the green object and the sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_12000-13000/video_12962/concat.jpg
6029,Which of the following is not responsible for the brown sphere's exiting the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_12000-13000/video_12965/concat.jpg
6030,Which of the following is responsible for the purple sphere's colliding with the cube?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_12000-13000/video_12965/concat.jpg
6031,Which of the following is responsible for the sphere's colliding with the yellow object?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_12000-13000/video_12973/concat.jpg
6032,Which of the following is not responsible for the collision between the cylinder and the brown object?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_12000-13000/video_12983/concat.jpg
6033,Which of the following is not responsible for the collision between the red sphere and the cube?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_12000-13000/video_12983/concat.jpg
6034,Which of the following is responsible for the brown sphere's colliding with the cylinder?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_12000-13000/video_12987/concat.jpg
6035,Which of the following is responsible for the gray object's colliding with the cube?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_12000-13000/video_12987/concat.jpg
6036,Which of the following is not responsible for the red cylinder's colliding with the sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_12000-13000/video_12988/concat.jpg
6037,Which of the following is not responsible for the yellow object's colliding with the blue object?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_12000-13000/video_12988/concat.jpg
6038,Which of the following is responsible for the collision between the sphere and the brown object?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13024/concat.jpg
6039,Which of the following is not responsible for the collision between the sphere and the gray cylinder?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13024/concat.jpg
6040,Which of the following is responsible for the gray cube's colliding with the green object?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13027/concat.jpg
6041,Which of the following is responsible for the collision between the gray cube and the purple sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13027/concat.jpg
6042,Which of the following is responsible for the gray cylinder's colliding with the blue cube?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13032/concat.jpg
6043,Which of the following is responsible for the gray cylinder's colliding with the sphere?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13032/concat.jpg
6044,Which of the following is responsible for the rubber sphere's colliding with the metal sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13059/concat.jpg
6045,Which of the following is not responsible for the cylinder's colliding with the cyan sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13059/concat.jpg
6046,Which of the following is not responsible for the collision between the blue cube and the sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13063/concat.jpg
6047,Which of the following is not responsible for the collision between the blue cube and the cyan cube?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13063/concat.jpg
6048,Which of the following is responsible for the rubber sphere's colliding with the metal cylinder?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13100/concat.jpg
6049,Which of the following is not responsible for the collision between the metal cylinder and the metal cube?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13100/concat.jpg
6050,Which of the following is responsible for the purple object's colliding with the gray object?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13104/concat.jpg
6051,Which of the following is not responsible for the blue cube's colliding with the rubber sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13105/concat.jpg
6052,Which of the following is not responsible for the rubber object's exit?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13105/concat.jpg
6053,Which of the following is responsible for the collision between the purple cube and the blue metal object?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13108/concat.jpg
6054,Which of the following is not responsible for the purple object's colliding with the cylinder?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13112/concat.jpg
6055,Which of the following is not responsible for the cube's colliding with the metal sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13112/concat.jpg
6056,Which of the following is not responsible for the collision between the brown object and the blue object?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13113/concat.jpg
6057,Which of the following is responsible for the collision between the green object and the gray sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13113/concat.jpg
6058,Which of the following is responsible for the collision between the gray object and the brown cube?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13126/concat.jpg
6059,Which of the following is not responsible for the brown cube's colliding with the green cube?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13126/concat.jpg
6060,Which of the following is responsible for the brown object's colliding with the purple sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13133/concat.jpg
6061,Which of the following is responsible for the metal cylinder's colliding with the rubber cylinder?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13133/concat.jpg
6062,Which of the following is not responsible for the purple sphere's colliding with the rubber cube?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13145/concat.jpg
6063,Which of the following is not responsible for the gray object's colliding with the rubber cylinder?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13152/concat.jpg
6064,Which of the following is responsible for the rubber object's colliding with the yellow object?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13155/concat.jpg
6065,Which of the following is not responsible for the collision between the rubber object and the purple sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13155/concat.jpg
6066,Which of the following is responsible for the collision between the yellow object and the blue cylinder?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13198/concat.jpg
6067,Which of the following is responsible for the gray sphere's colliding with the yellow object?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13198/concat.jpg
6068,Which of the following is responsible for the collision between the gray cube and the sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13241/concat.jpg
6069,Which of the following is responsible for the green object's colliding with the sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13241/concat.jpg
6070,Which of the following is not responsible for the collision between the metal sphere and the green cube?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13242/concat.jpg
6071,Which of the following is not responsible for the green cube's colliding with the purple cube?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13242/concat.jpg
6072,Which of the following is responsible for the collision between the cylinder and the yellow cube?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13264/concat.jpg
6073,Which of the following is responsible for the collision between the gray cube and the cylinder?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13264/concat.jpg
6074,Which of the following is not responsible for the collision between the brown sphere and the cylinder?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13268/concat.jpg
6075,Which of the following is responsible for the brown object's colliding with the gray sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13268/concat.jpg
6076,Which of the following is responsible for the green cylinder's colliding with the green cube?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13271/concat.jpg
6077,Which of the following is responsible for the collision between the green cube and the brown cylinder?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13271/concat.jpg
6078,Which of the following is responsible for the collision between the yellow cylinder and the blue object?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13273/concat.jpg
6079,Which of the following is responsible for the blue sphere's colliding with the gray sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13273/concat.jpg
6080,Which of the following is responsible for the brown sphere's exit?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13274/concat.jpg
6081,Which of the following is not responsible for the collision between the red sphere and the brown cube?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13274/concat.jpg
6082,Which of the following is not responsible for the purple object's colliding with the gray cube?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13285/concat.jpg
6083,Which of the following is responsible for the collision between the sphere and the cylinder?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13286/concat.jpg
6084,Which of the following is not responsible for the green cube's colliding with the sphere?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13296/concat.jpg
6085,Which of the following is not responsible for the green cube's colliding with the purple cube?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13296/concat.jpg
6086,Which of the following is responsible for the collision between the cube and the blue object?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13298/concat.jpg
6087,Which of the following is not responsible for the green object's colliding with the cube?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13307/concat.jpg
6088,Which of the following is not responsible for the collision between the metal object and the green object?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13307/concat.jpg
6089,Which of the following is responsible for the green object's colliding with the cube?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13326/concat.jpg
6090,Which of the following is not responsible for the red object's exiting the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13326/concat.jpg
6091,Which of the following is not responsible for the green object's colliding with the purple cylinder?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13329/concat.jpg
6092,Which of the following is not responsible for the cyan object's colliding with the blue sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13334/concat.jpg
6093,Which of the following is not responsible for the collision between the yellow sphere and the cyan object?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13334/concat.jpg
6094,Which of the following is not responsible for the collision between the cylinder and the cube?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13345/concat.jpg
6095,Which of the following is responsible for the cylinder's exit?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13345/concat.jpg
6096,Which of the following is responsible for the sphere's colliding with the brown object?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13372/concat.jpg
6097,Which of the following is not responsible for the cyan sphere's colliding with the yellow sphere?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13395/concat.jpg
6098,Which of the following is responsible for the gray cube's colliding with the cyan sphere?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13434/concat.jpg
6099,Which of the following is responsible for the gray cube's exiting the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13434/concat.jpg
6100,Which of the following is not responsible for the purple object's colliding with the blue object?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13436/concat.jpg
6101,Which of the following is not responsible for the blue object's colliding with the cylinder?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13436/concat.jpg
6102,Which of the following is not responsible for the gray sphere's colliding with the red object?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13444/concat.jpg
6103,Which of the following is responsible for the gray sphere's colliding with the blue sphere?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13444/concat.jpg
6104,Which of the following is not responsible for the metal cube's colliding with the rubber cube?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13456/concat.jpg
6105,Which of the following is responsible for the collision between the brown sphere and the brown cylinder?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13458/concat.jpg
6106,Which of the following is not responsible for the collision between the blue sphere and the brown sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13458/concat.jpg
6107,Which of the following is responsible for the rubber sphere's colliding with the cube?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13465/concat.jpg
6108,Which of the following is not responsible for the collision between the gray object and the metal cylinder?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13465/concat.jpg
6109,Which of the following is not responsible for the collision between the gray cylinder and the sphere?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13466/concat.jpg
6110,Which of the following is responsible for the gray object's colliding with the green cylinder?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13466/concat.jpg
6111,Which of the following is responsible for the collision between the green object and the brown cube?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13469/concat.jpg
6112,Which of the following is responsible for the cylinder's colliding with the green sphere?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13469/concat.jpg
6113,Which of the following is not responsible for the yellow cylinder's colliding with the gray cylinder?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13482/concat.jpg
6114,Which of the following is not responsible for the collision between the rubber object and the green metal cube?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13482/concat.jpg
6115,Which of the following is responsible for the collision between the gray cube and the cyan cube?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13503/concat.jpg
6116,Which of the following is not responsible for the metal sphere's colliding with the yellow object?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13503/concat.jpg
6117,Which of the following is not responsible for the blue cylinder's colliding with the cyan cube?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13520/concat.jpg
6118,Which of the following is not responsible for the collision between the blue cylinder and the cyan cylinder?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13520/concat.jpg
6119,Which of the following is responsible for the blue sphere's colliding with the gray cylinder?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13521/concat.jpg
6120,Which of the following is responsible for the blue sphere's colliding with the cube?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13521/concat.jpg
6121,Which of the following is not responsible for the purple object's colliding with the sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13531/concat.jpg
6122,Which of the following is responsible for the sphere's colliding with the gray cylinder?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13531/concat.jpg
6123,Which of the following is responsible for the collision between the green object and the yellow object?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13533/concat.jpg
6124,Which of the following is responsible for the gray cylinder's colliding with the green sphere?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13533/concat.jpg
6125,Which of the following is responsible for the collision between the red object and the gray object?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13559/concat.jpg
6126,Which of the following is responsible for the collision between the gray cube and the green cube?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13559/concat.jpg
6127,Which of the following is responsible for the cyan sphere's exit?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13561/concat.jpg
6128,Which of the following is responsible for the collision between the brown cube and the metal sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13561/concat.jpg
6129,Which of the following is not responsible for the purple object's colliding with the rubber sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13572/concat.jpg
6130,Which of the following is not responsible for the collision between the metal object and the blue cube?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13572/concat.jpg
6131,Which of the following is responsible for the collision between the green object and the metal sphere?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13574/concat.jpg
6132,Which of the following is responsible for the green object's colliding with the red cylinder?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13574/concat.jpg
6133,Which of the following is not responsible for the collision between the gray cylinder and the blue cylinder?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13588/concat.jpg
6134,Which of the following is not responsible for the metal sphere's colliding with the blue cube?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13588/concat.jpg
6135,Which of the following is not responsible for the cylinder's colliding with the gray object?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13589/concat.jpg
6136,Which of the following is not responsible for the collision between the yellow object and the rubber object?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13589/concat.jpg
6137,Which of the following is responsible for the collision between the cyan object and the cube?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13619/concat.jpg
6138,Which of the following is responsible for the collision between the cyan cylinder and the red object?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13619/concat.jpg
6139,Which of the following is not responsible for the collision between the cube and the rubber object?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13622/concat.jpg
6140,Which of the following is not responsible for the collision between the sphere and the blue cylinder?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13622/concat.jpg
6141,Which of the following is not responsible for the collision between the brown object and the sphere?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13630/concat.jpg
6142,Which of the following is responsible for the rubber cube's colliding with the metal cube?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13630/concat.jpg
6143,Which of the following is not responsible for the collision between the green cube and the brown cylinder?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13675/concat.jpg
6144,Which of the following is not responsible for the metal cylinder's colliding with the metal cube?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13675/concat.jpg
6145,Which of the following is responsible for the brown sphere's exiting the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13679/concat.jpg
6146,Which of the following is responsible for the collision between the cyan object and the purple sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13679/concat.jpg
6147,Which of the following is responsible for the collision between the gray cube and the gray sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13698/concat.jpg
6148,Which of the following is not responsible for the gray sphere's exit?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13698/concat.jpg
6149,Which of the following is not responsible for the blue sphere's exit?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13714/concat.jpg
6150,Which of the following is responsible for the cube's colliding with the red object?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13714/concat.jpg
6151,Which of the following is not responsible for the collision between the gray cube and the gray cylinder?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13716/concat.jpg
6152,Which of the following is responsible for the cylinder's exit?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13727/concat.jpg
6153,Which of the following is not responsible for the red object's colliding with the rubber sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13727/concat.jpg
6154,Which of the following is not responsible for the collision between the rubber sphere and the purple cylinder?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13730/concat.jpg
6155,Which of the following is not responsible for the collision between the purple cylinder and the yellow cylinder?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13730/concat.jpg
6156,Which of the following is not responsible for the collision between the cube and the rubber object?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13745/concat.jpg
6157,Which of the following is responsible for the collision between the cube and the yellow cylinder?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13745/concat.jpg
6158,Which of the following is responsible for the collision between the brown sphere and the green cube?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13754/concat.jpg
6159,Which of the following is not responsible for the brown cube's colliding with the yellow object?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13754/concat.jpg
6160,Which of the following is responsible for the collision between the brown cube and the gray object?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13758/concat.jpg
6161,Which of the following is not responsible for the collision between the metal cube and the red object?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13758/concat.jpg
6162,Which of the following is not responsible for the brown object's colliding with the blue sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13763/concat.jpg
6163,Which of the following is not responsible for the red cylinder's colliding with the brown object?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13763/concat.jpg
6164,Which of the following is not responsible for the collision between the sphere and the metal cylinder?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13770/concat.jpg
6165,Which of the following is responsible for the purple cube's exiting the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13770/concat.jpg
6166,Which of the following is responsible for the brown cube's colliding with the sphere?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13786/concat.jpg
6167,Which of the following is not responsible for the brown object's colliding with the yellow cylinder?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13786/concat.jpg
6168,Which of the following is not responsible for the metal cube's colliding with the rubber sphere?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13789/concat.jpg
6169,Which of the following is responsible for the metal cube's colliding with the cylinder?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13789/concat.jpg
6170,Which of the following is responsible for the collision between the green object and the rubber cube?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13809/concat.jpg
