row_idx,question_id,frames_dir,n_frames,correct,raw_score,category,prompt
Options:
A. The cyan cube collides with the cylinder
B. The cyan object collides with the green cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6750,video_10317_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10317,8,0,0.0,counterfactual,"What will not happen without the purple cube?
Options:
A. The gray object collides with the cyan sphere
B. The metal sphere collides with the cyan cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6751,video_10325_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10325,8,0,0.0,counterfactual,"Without the metal sphere, which of the following will not happen?
Options:
A. The gray sphere collides with the red cylinder
B. The gray sphere and the green object collide
C. The green cylinder and the red cylinder collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6752,video_10325_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10325,8,0,0.0,counterfactual,"What will happen without the red cylinder?
Options:
A. The metal sphere and the green object collide
B. The gray object and the green object collide
C. The rubber object and the metal sphere collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6753,video_10326_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10326,8,0,0.0,counterfactual,"Without the red sphere, which of the following will happen?
Options:
A. The yellow object collides with the blue object
B. The yellow sphere and the cylinder collide
C. The cylinder collides with the blue sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6754,video_10342_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10342,8,0,0.5,counterfactual,"What will not happen if the cylinder is removed?
Options:
A. The yellow object collides with the green cube
B. The green cube collides with the red object
C. The brown object collides with the yellow cube
D. The green sphere and the red object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6755,video_10342_15,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10342,8,0,0.6666666666666666,counterfactual,"If the red cube is removed, which event will happen?
Options:
A. The yellow cube collides with the green cube
B. The cylinder and the brown object collide
C. The brown sphere and the green sphere collide
D. The brown object and the green cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6756,video_10355_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10355,8,0,0.5,counterfactual,"If the sphere is removed, what will happen?
Options:
A. The purple object and the blue cube collide
B. The purple cube collides with the metal object
C. The purple object and the brown object collide
D. The metal object collides with the blue object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6757,video_10355_15,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10355,8,0,0.6666666666666666,counterfactual,"If the blue object is removed, which event will not happen?
Options:
A. The sphere collides with the metal cube
B. The brown cube collides with the metal cube
C. The purple cube collides with the sphere
D. The brown cube collides with the sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6758,video_10361_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10361,8,1,1.0,counterfactual,"If the cylinder is removed, what will not happen?
Options:
A. The blue cube and the rubber sphere collide
B. The blue cube collides with the red cube
C. The red object collides with the blue sphere
D. The gray sphere and the blue cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6759,video_10361_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10361,8,0,0.3333333333333333,counterfactual,"If the rubber sphere is removed, what will not happen?
Options:
A. The gray sphere collides with the blue cube
B. The blue cube and the rubber cube collide
C. The blue cube and the cylinder collide
D. The gray object and the red cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6760,video_10363_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10363,8,0,0.25,counterfactual,"Which of the following will happen if the red sphere is removed?
Options:
A. The brown object collides with the metal sphere
B. The red cube collides with the brown object
C. The red cube collides with the cylinder
D. The red cube collides with the green sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6761,video_10363_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10363,8,0,0.0,counterfactual,"Without the red cube, which of the following will not happen?
Options:
A. The cylinder collides with the metal sphere
B. The brown cube collides with the rubber sphere
C. The brown cube collides with the cylinder
D. The brown cube and the cylinder collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6762,video_10375_12,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10375,8,0,0.0,counterfactual,"If the red metal cylinder is removed, which event will happen?
Options:
A. The gray cylinder collides with the rubber object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6763,video_10378_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10378,8,1,1.0,counterfactual,"Which of the following will happen if the green sphere is removed?
Options:
A. The purple cube and the yellow sphere collide
B. The purple sphere collides with the brown object
C. The purple sphere and the purple cube collide
D. The yellow sphere collides with the brown cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6764,video_10378_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10378,8,0,0.5,counterfactual,"If the brown object is removed, which event will not happen?
Options:
A. The green object and the yellow object collide
B. The purple cube and the green sphere collide
C. The purple sphere and the yellow object collide
D. The purple sphere and the green sphere collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6765,video_10385_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10385,8,1,1.0,counterfactual,"Which of the following will not happen if the yellow cylinder is removed?
Options:
A. The yellow sphere collides with the red object
B. The rubber sphere and the brown object collide
C. The brown cylinder and the red cylinder collide
D. The brown object collides with the metal object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6766,video_10385_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10385,8,0,0.6666666666666666,counterfactual,"If the red cylinder is removed, which event will not happen?
Options:
A. The brown cylinder collides with the yellow cylinder
B. The yellow sphere collides with the cyan object
C. The yellow cylinder and the cyan object collide
D. The brown cylinder collides with the cyan sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6767,video_10410_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10410,8,0,0.6666666666666666,counterfactual,"If the red metal sphere is removed, which of the following will not happen?
Options:
A. The green sphere and the cyan object collide
B. The gray cube and the red rubber object collide
C. The gray sphere and the red rubber sphere collide
D. The cyan cube collides with the red rubber object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6768,video_10410_15,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10410,8,0,0.5,counterfactual,"If the cyan object is removed, what will happen?
Options:
A. The gray cube collides with the red rubber sphere
B. The green sphere collides with the red metal sphere
C. The gray cube and the gray sphere collide
D. The green sphere collides with the gray sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6769,video_10414_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10414,8,0,0.0,counterfactual,"What will not happen without the green object?
Options:
A. The sphere and the cube collide
B. The sphere collides with the red cylinder
C. The cube collides with the red cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6770,video_10416_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10416,8,1,1.0,counterfactual,"Without the purple object, which of the following will not happen?
Options:
A. The blue object and the red cube collide
B. The green object collides with the rubber sphere
C. The blue object collides with the green object
D. The red cube collides with the green object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6771,video_10416_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10416,8,0,0.6666666666666666,counterfactual,"If the blue cylinder is removed, which event will not happen?
Options:
A. The red cube collides with the green cube
B. The yellow object collides with the green cube
C. The green object and the gray object collide
D. The red object collides with the metal sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6772,video_10443_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10443,8,0,0.6666666666666666,counterfactual,"Without the sphere, what will not happen?
Options:
A. The brown cylinder and the blue cube collide
B. The metal cube and the brown cylinder collide
C. The metal cube collides with the green cylinder
D. The rubber object and the green cylinder collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6773,video_10458_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10458,8,0,0.5,counterfactual,"Which of the following will not happen if the green cylinder is removed?
Options:
A. The purple object collides with the metal cube
B. The gray object collides with the rubber cube
C. The purple cylinder and the gray object collide
D. The yellow object and the red object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6774,video_10458_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10458,8,0,0.5,counterfactual,"Without the sphere, what will not happen?
Options:
A. The gray cylinder and the green object collide
B. The purple cylinder collides with the red object
C. The purple object and the gray cylinder collide
D. The purple cylinder collides with the metal cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6775,video_10465_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10465,8,0,0.3333333333333333,counterfactual,"Which of the following will not happen if the cyan sphere is removed?
Options:
A. The yellow metal sphere collides with the cylinder
B. The rubber sphere and the cylinder collide
C. The yellow metal sphere collides with the rubber sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6776,video_10465_15,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10465,8,0,0.5,counterfactual,"If the cylinder is removed, which of the following will happen?
Options:
A. The rubber sphere collides with the cyan object
B. The yellow metal sphere collides with the cyan sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6777,video_10468_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10468,8,0,0.5,counterfactual,"Without the rubber sphere, which of the following will happen?
Options:
A. The purple cylinder collides with the red sphere
B. The blue object collides with the cube
C. The metal cylinder collides with the rubber cylinder
D. The metal cylinder collides with the cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6778,video_10468_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10468,8,0,0.0,counterfactual,"Which event will happen if the brown metal sphere is removed?
Options:
A. The purple object collides with the red object
B. The blue cylinder collides with the rubber sphere
C. The metal cylinder and the blue cylinder collide
D. The purple cylinder collides with the rubber sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6779,video_10474_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10474,8,0,0.5,counterfactual,"If the cyan sphere is removed, what will not happen?
Options:
A. The red cube and the cylinder collide
B. The red cube and the green sphere collide
C. The cylinder collides with the blue object
D. The red cube and the red sphere collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6780,video_10474_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10474,8,0,0.0,counterfactual,"Which of the following will happen if the blue object is removed?
Options:
A. The red sphere collides with the green sphere
B. The red cube and the green sphere collide
C. The cylinder and the red sphere collide
D. The red cube collides with the cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6781,video_10479_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10479,8,0,0.5,counterfactual,"What will happen if the red object is removed?
Options:
A. The cylinder and the gray object collide
B. The cylinder collides with the green sphere
C. The green cube and the green sphere collide
D. The gray object collides with the brown object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6782,video_10479_15,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10479,8,0,0.6666666666666666,counterfactual,"Which event will not happen if the brown object is removed?
Options:
A. The green cube collides with the gray sphere
B. The red sphere collides with the gray object
C. The green cube and the green sphere collide
D. The cylinder and the red object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6783,video_10480_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10480,8,0,0.25,counterfactual,"Without the purple object, what will not happen?
Options:
A. The cyan object and the gray cylinder collide
B. The cyan cylinder collides with the metal sphere
C. The cyan object and the rubber sphere collide
D. The rubber sphere collides with the gray object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6784,video_10480_15,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10480,8,0,0.0,counterfactual,"What will happen without the metal sphere?
Options:
A. The cyan object collides with the rubber cylinder
B. The cyan cylinder collides with the purple cylinder
C. The cyan cylinder collides with the rubber sphere
D. The purple object and the gray cylinder collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6785,video_10482_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10482,8,1,1.0,counterfactual,"Which event will not happen if the green object is removed?
Options:
A. The blue cylinder collides with the metal sphere
B. The brown sphere and the cube collide
C. The cube collides with the blue cylinder
D. The brown object collides with the metal sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6786,video_10482_15,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10482,8,0,0.0,counterfactual,"Which of the following will happen if the metal sphere is removed?
Options:
A. The blue cylinder and the green object collide
B. The blue cylinder collides with the yellow rubber sphere
C. The brown sphere and the cube collide
D. The cube and the blue cylinder collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6787,video_10496_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10496,8,0,0.5,counterfactual,"Which event will happen without the sphere?
Options:
A. The purple cube collides with the rubber cylinder
B. The red cube collides with the metal cylinder
C. The metal cylinder collides with the rubber cylinder
D. The red cube collides with the purple cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6788,video_10496_15,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10496,8,0,0.5,counterfactual,"Which event will happen without the rubber cylinder?
Options:
A. The red cube and the sphere collide
B. The metal cylinder and the purple cube collide
C. The metal cylinder and the sphere collide
D. The red cube and the purple object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6789,video_10499_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10499,8,0,0.6666666666666666,counterfactual,"Without the sphere, which of the following will happen?
Options:
A. The metal cube collides with the blue cube
B. The cyan object and the purple cylinder collide
C. The blue object collides with the purple rubber cube
D. The purple cylinder and the blue cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6790,video_10499_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10499,8,0,0.0,counterfactual,"What will not happen if the blue cube is removed?
Options:
A. The purple cylinder and the metal cube collide
B. The purple cylinder collides with the sphere
C. The metal cube and the sphere collide
D. The cyan object and the purple cylinder collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6791,video_10520_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10520,8,0,0.3333333333333333,counterfactual,"Which of the following will not happen without the yellow sphere?
Options:
A. The rubber cylinder collides with the cyan sphere
B. The blue object collides with the metal cylinder
C. The metal cylinder and the cyan object collide
D. The rubber cylinder and the cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6792,video_10520_15,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10520,8,1,1.0,counterfactual,"Which of the following will happen without the red cylinder?
Options:
A. The cube and the cyan object collide
B. The cube and the yellow sphere collide
C. The cyan sphere collides with the yellow sphere
D. The blue cylinder collides with the cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6793,video_10524_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10524,8,0,0.0,counterfactual,"Which of the following will happen if the yellow object is removed?
Options:
A. The cube collides with the sphere
B. The cube collides with the green object
C. The rubber cylinder and the sphere collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6794,video_10524_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10524,8,0,0.0,counterfactual,"If the sphere is removed, which event will happen?
Options:
A. The cube collides with the rubber cylinder
B. The yellow cylinder collides with the green object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6795,video_10542_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10542,8,1,1.0,counterfactual,"Which event will not happen without the red object?
Options:
A. The gray sphere and the metal cube collide
B. The gray sphere and the purple object collide
C. The cyan object and the purple object collide
D. The blue cube collides with the cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6796,video_10542_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10542,8,0,0.6666666666666666,counterfactual,"Without the blue object, what will not happen?
Options:
A. The gray sphere collides with the red sphere
B. The gray sphere and the cyan object collide
C. The cyan sphere and the red object collide
D. The purple object and the cylinder collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6797,video_10552_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10552,8,0,0.5,counterfactual,"Without the cyan cylinder, which of the following will not happen?
Options:
A. The blue rubber cylinder collides with the sphere
B. The metal cylinder collides with the blue rubber object
C. The metal cylinder and the sphere collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6798,video_10552_15,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10552,8,0,0.0,counterfactual,"Which of the following will happen if the blue rubber object is removed?
Options:
A. The metal object collides with the sphere
B. The metal cylinder and the cyan object collide
C. The cyan cylinder collides with the sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6799,video_10556_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10556,8,1,1.0,counterfactual,"Which of the following will happen if the cube is removed?
Options:
A. The blue cylinder and the gray object collide
B. The blue object and the sphere collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6800,video_10556_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10556,8,0,0.5,counterfactual,"If the gray cylinder is removed, what will not happen?
Options:
A. The sphere collides with the cube
B. The blue object and the sphere collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6801,video_10561_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10561,8,0,0.0,counterfactual,"If the yellow object is removed, which of the following will happen?
Options:
A. The brown sphere collides with the gray object
B. The rubber sphere collides with the blue object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6802,video_10561_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10561,8,0,0.5,counterfactual,"Which of the following will not happen without the gray object?
Options:
A. The rubber sphere collides with the blue object
B. The blue object and the yellow cube collide
C. The brown sphere collides with the yellow object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6803,video_10563_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10563,8,0,0.5,counterfactual,"Without the purple object, which event will happen?
Options:
A. The cube and the blue rubber cylinder collide
B. The cyan cylinder collides with the sphere
C. The cyan cylinder and the metal cylinder collide
D. The cube collides with the sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6804,video_10563_15,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10563,8,0,0.5,counterfactual,"What will not happen if the sphere is removed?
Options:
A. The cube and the purple object collide
B. The purple cylinder collides with the cyan cylinder
C. The blue rubber object and the cyan cylinder collide
D. The cyan cylinder and the metal cylinder collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6805,video_10566_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10566,8,0,0.0,counterfactual,"Which event will happen without the rubber cylinder?
Options:
A. The metal cylinder and the metal cube collide
B. The metal cylinder and the red object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6806,video_10568_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10568,8,1,1.0,counterfactual,"Which of the following will not happen without the gray object?
Options:
A. The brown cylinder and the cube collide
B. The purple cylinder collides with the brown cylinder
C. The purple cylinder and the cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6807,video_10569_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10569,8,0,0.0,counterfactual,"If the green sphere is removed, which of the following will happen?
Options:
A. The purple object collides with the cyan object
B. The yellow sphere collides with the green cube
C. The cyan cube and the cylinder collide
D. The purple object and the green cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6808,video_10569_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10569,8,1,1.0,counterfactual,"What will happen if the metal sphere is removed?
Options:
A. The cyan object collides with the green cube
B. The green sphere and the green cube collide
C. The green sphere collides with the yellow sphere
D. The yellow sphere collides with the cyan cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6809,video_10573_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10573,8,0,0.5,counterfactual,"Without the blue cylinder, which of the following will happen?
Options:
A. The yellow cylinder and the gray object collide
B. The yellow object and the blue sphere collide
C. The blue sphere and the gray sphere collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6810,video_10573_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10573,8,1,1.0,counterfactual,"Which of the following will happen if the gray object is removed?
Options:
A. The metal cylinder collides with the rubber cylinder
B. The metal object and the blue sphere collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6811,video_10580_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10580,8,0,0.6666666666666666,counterfactual,"If the cyan object is removed, what will not happen?
Options:
A. The cylinder and the brown cube collide
B. The yellow sphere and the green sphere collide
C. The cylinder and the yellow object collide
D. The brown cube collides with the rubber sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6812,video_10580_15,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10580,8,0,0.5,counterfactual,"If the metal sphere is removed, which of the following will happen?
Options:
A. The cyan cube and the yellow sphere collide
B. The cylinder collides with the yellow sphere
C. The cylinder and the brown object collide
D. The brown cube collides with the rubber sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6813,video_10581_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10581,8,0,0.0,counterfactual,"Without the metal sphere, which of the following will happen?
Options:
A. The cube collides with the rubber sphere
B. The cube and the cyan cylinder collide
C. The cube and the gray cylinder collide
D. The yellow sphere collides with the gray cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6814,video_10581_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10581,8,0,0.5,counterfactual,"If the yellow sphere is removed, what will happen?
Options:
A. The cube and the gray cylinder collide
B. The cube collides with the cyan cylinder
C. The cyan object collides with the gray object
D. The cyan object collides with the blue object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6815,video_10584_12,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10584,8,0,0.5,counterfactual,"Which of the following will happen if the cylinder is removed?
Options:
A. The green cube collides with the sphere
B. The green cube collides with the gray cube
C. The sphere and the gray cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6816,video_10584_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10584,8,1,1.0,counterfactual,"If the gray object is removed, which event will not happen?
Options:
A. The green cube and the cylinder collide
B. The green cube collides with the sphere
C. The cylinder collides with the sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6817,video_10594_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10594,8,1,1.0,counterfactual,"Which of the following will happen without the cyan sphere?
Options:
A. The green sphere and the blue cube collide
B. The green cube collides with the blue cube
C. The brown object and the blue object collide
D. The green sphere and the green cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
