row_idx,prompt,correct,raw_score,src_idx_text
6965,What is the shape of the stationary rubber object when the video begins?,0,0.25,4999
6966,What color is the first object to collide with the cyan cylinder?,1,1.0,597
6967,How many objects enter the scene?,1,1.0,3011
6968,What is the material of the last object that enters the scene?,1,1.0,1576
6969,"If the gray cylinder is removed, which event will happen?
Options:
A. The cube collides with the brown cylinder
B. The cube and the green cylinder collide
C. The brown cylinder and the green object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.5,7621
6970,How many stationary objects are there when the blue object enters the scene?,0,0.0,4928
6971,"If the cylinder is removed, which of the following will not happen?
Options:
A. The blue object collides with the cyan object
B. The cube and the yellow sphere collide
C. The cube collides with the blue object
D. The cube and the red sphere collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.25,6902
6972,How many objects enter the scene?,0,0.25,1549
6973,"Without the blue sphere, what will happen?
Options:
A. The cylinder and the blue cube collide
B. The cylinder collides with the red object
C. The gray sphere collides with the red cube
D. The blue cube and the cyan cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,7224
6974,What shape is the metal object that is stationary when the video begins?,1,1.0,644
6975,How many stationary yellow objects are there when the video begins?,0,0.0,584
6976,How many stationary yellow objects are there when the video ends?,0,0.3333333333333333,650
6977,"Without the rubber sphere, which of the following will happen?
Options:
A. The purple cylinder collides with the red sphere
B. The blue object collides with the cube
C. The metal cylinder collides with the rubber cylinder
D. The metal cylinder collides with the cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.0,6777
6978,"Which of the following is not responsible for the collision between the red object and the blue sphere?
Options:
A. the presence of the rubber sphere
B. the collision between the red object and the cylinder
C. the presence of the gray cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.0,6190
6979,How many metal cubes exit the scene?,0,0.0,5178
6980,"Which of the following is responsible for the red rubber cylinder's colliding with the gray cylinder?
Options:
A. the red metal object's colliding with the gray object
B. the green cylinder's colliding with the red metal cylinder
C. the red metal cylinder's colliding with the red rubber object
D. the presence of the red metal object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.0,5816
6981,How many gray objects exit the scene?,0,0.6666666666666666,4661
6982,"Which of the following is responsible for the rubber object's colliding with the brown sphere?
Options:
A. the cylinder's entering the scene
B. the presence of the gray cylinder
C. the presence of the yellow sphere
D. the collision between the brown object and the yellow sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.3333333333333333,5813
6983,What is the material of the stationary object when the video ends?,0,0.25,1569
6984,Are there any moving blue objects?,0,0.0,5146
6985,How many brown objects are moving when the video ends?,0,0.3333333333333333,3487
6986,What is the shape of the last object to collide with the green sphere?,0,0.5,3775
6987,"Which of the following is not responsible for the brown sphere's colliding with the cube?
Options:
A. the cylinder's colliding with the brown sphere
B. the presence of the red sphere
C. the presence of the blue rubber sphere
D. the collision between the red sphere and the cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.5,6305
6988,"If the yellow sphere is removed, what will happen?
Options:
A. The cube and the gray cylinder collide
B. The cube collides with the cyan cylinder
C. The cyan object collides with the gray object
D. The cyan object collides with the blue object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.25,6814
6989,"If the green object is removed, which of the following will happen?
Options:
A. The rubber cylinder collides with the blue cylinder
B. The gray sphere collides with the yellow cylinder
C. The gray sphere and the blue object collide
D. The cube collides with the gray sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.0,7538
6990,Are there any rubber cylinders that enter the scene before the sphere enters the scene?,0,0.0,3240
6991,What shape is the stationary object when the red sphere enters the scene?,0,0.6666666666666666,3778
6992,What shape is the object to collide with the yellow sphere?,0,0.0,399
6993,"What will not happen if the brown cylinder is removed?
Options:
A. The green cylinder and the sphere collide
B. The green object and the cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.5,6856
6994,"If the gray object is removed, what will happen?
Options:
A. The green cylinder and the red sphere collide
B. The rubber cylinder collides with the yellow object
C. The yellow object and the rubber cube collide
D. The yellow cube collides with the metal sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.0,7176
6995,What material is the stationary purple object when the video begins?,0,0.5,887
6996,How many collisions happen before the rubber sphere enters the scene?,0,0.0,3330
6997,How many rubber spheres exit the scene after the brown object enters the scene?,0,0.0,4133
6998,"If the red cylinder is removed, what will not happen?
Options:
A. The green sphere and the purple cylinder collide
B. The brown sphere collides with the purple cylinder
C. The green sphere and the green cube collide
D. The green sphere collides with the brown sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.0,6957
6999,How many metal objects are moving?,0,0.6666666666666666,1827
7000,What is the material of the moving red object?,0,0.25,3216
7001,What is the material of the object to collide with the gray cube?,0,0.0,3721
7002,What is the material of the cube that is stationary?,0,0.0,1756
7003,"What will happen next?
Options:
A. The brown cylinder and the blue cylinder collide
B. The red cylinder collides with the cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,6556
7004,"Which of the following will not happen if the cube is removed?
Options:
A. The cyan cylinder and the brown object collide
B. The cyan cylinder collides with the red cylinder
C. The cyan object collides with the gray sphere
D. The gray sphere and the red object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.6666666666666666,6741
7005,What is the shape of the last object that enters the scene?,0,0.0,2236
7006,Are there any moving spheres?,0,0.0,4233
7007,What color is the moving cylinder?,0,0.0,4712
7008,"Which of the following is responsible for the cyan sphere's colliding with the yellow object?
Options:
A. the yellow cylinder's colliding with the cube
B. the presence of the green rubber sphere
C. the collision between the yellow cylinder and the green sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.5,5841
7009,"Without the gray object, which event will happen?
Options:
A. The red metal cylinder collides with the red rubber cylinder
B. The green cylinder collides with the red rubber cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.5,7045
7010,What is the color of the first object to collide with the red object?,0,0.0,1015
7011,"Which of the following will happen if the green sphere is removed?
Options:
A. The cylinder collides with the cube
B. The red object collides with the cylinder
C. The yellow object and the cube collide
D. The red sphere and the metal object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,7233
7012,"Which event will happen next?
Options:
A. The purple cube and the metal cube collide
B. The brown cube collides with the metal cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,6370
7013,"Which event will happen if the cylinder is removed?
Options:
A. The brown cube collides with the metal sphere
B. The green cube collides with the brown object
C. The purple cube collides with the brown object
D. The purple cube and the green object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.3333333333333333,7615
7014,"Which event will happen next?
Options:
A. The metal cylinder collides with the brown sphere
B. The red sphere collides with the metal cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.5,6409
7015,"Which of the following is not responsible for the collision between the green cylinder and the gray object?
Options:
A. the presence of the cyan metal object
B. the presence of the purple metal object
C. the collision between the green cylinder and the cyan cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,5832
7016,What shape is the moving object when the video begins?,0,0.0,1942
7017,What color is the last object to collide with the metal sphere?,0,0.0,4623
7018,How many collisions happen before the green cube enters the scene?,0,0.25,351
7019,What color is the first object to collide with the cube?,0,0.5,5294
7020,Are there any red objects that enter the scene?,1,1.0,1515
7021,What color is the metal object that is stationary when the cube enters the scene?,0,0.0,205
7022,How many moving cylinders are there?,0,0.5,1179
7023,"What will happen if the metal cube is removed?
Options:
A. The rubber sphere and the rubber cube collide
B. The rubber cube collides with the cylinder
C. The rubber sphere collides with the cylinder
D. The rubber cube collides with the metal sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.25,7368
7024,"Which of the following is responsible for the cyan object's colliding with the gray sphere?
Options:
A. the presence of the metal sphere
B. the presence of the purple cylinder
C. the collision between the red sphere and the cyan sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.6666666666666666,5690
7025,What material is the last object to collide with the red object?,0,0.3333333333333333,4655
7026,Are there any stationary cyan objects when the video begins?,0,0.5,3221
7027,How many gray objects enter the scene before the purple cube enters the scene?,1,1.0,3472
7028,"Which of the following is not responsible for the collision between the purple object and the sphere?
Options:
A. the collision between the metal cylinder and the purple cylinder
B. the cyan cylinder's entering the scene
C. the presence of the cyan metal object
D. the presence of the red cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.5,5627
7029,How many collisions happen?,0,0.6666666666666666,3681
7030,What shape is the last object to collide with the green sphere?,1,1.0,4666
7031,"If the cyan object is removed, what will happen?
Options:
A. The gray cube collides with the red rubber sphere
B. The green sphere collides with the red metal sphere
C. The gray cube and the gray sphere collide
D. The green sphere collides with the gray sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.0,6768
7032,Are there any green objects that enter the scene after the blue object enters the scene?,1,1.0,4307
7033,What is the color of the object to collide with the metal cylinder?,0,0.0,1952
7034,"If the red metal cube is removed, what will not happen?
Options:
A. The yellow cube and the rubber cube collide
B. The rubber cube collides with the green object
C. The rubber cube collides with the rubber sphere
D. The yellow object collides with the rubber cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.0,7492
7035,"Which of the following is responsible for the collision between the gray cube and the gray sphere?
Options:
A. the presence of the green rubber object
B. the collision between the green rubber cube and the gray cube
C. the presence of the red object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.5,6147
7036,"Which of the following will happen if the gray sphere is removed?
Options:
A. The metal cylinder collides with the cyan sphere
B. The green sphere collides with the rubber cylinder
C. The brown sphere collides with the rubber cylinder
D. The brown sphere collides with the cyan object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.5,7109
7037,Are there any spheres that enter the scene?,1,1.0,294
7038,"Which of the following is responsible for the collision between the blue sphere and the cube?
Options:
A. the presence of the rubber cylinder
B. the collision between the blue sphere and the rubber cylinder
C. the presence of the metal sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.3333333333333333,5824
7039,"Which of the following is responsible for the collision between the sphere and the brown object?
Options:
A. the presence of the gray object
B. the gray object's colliding with the blue metal object
C. the sphere's colliding with the gray cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.3333333333333333,6038
7040,"If the yellow sphere is removed, which of the following will happen?
Options:
A. The gray sphere and the red cylinder collide
B. The gray cylinder and the red cylinder collide
C. The yellow cylinder collides with the gray cylinder
D. The gray cylinder collides with the gray sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.0,6978
7041,How many objects enter the scene?,0,0.3333333333333333,1616
7042,What is the color of the object to collide with the cylinder?,0,0.5,5215
7043,What shape is the rubber object that is stationary when the video begins?,0,0.0,1381
7044,"Which event will happen next?
Options:
A. The sphere collides with the cylinder
B. The green cube and the sphere collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.5,6582
7045,How many collisions happen after the metal object enters the scene?,1,1.0,3494
7046,"Which of the following will happen if the gray metal object is removed?
Options:
A. The red cylinder and the sphere collide
B. The green object and the sphere collide
C. The sphere collides with the yellow cylinder
D. The red object and the yellow cylinder collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.0,6883
7047,How many spheres are moving?,0,0.3333333333333333,2873
7048,What is the material of the object to collide with the green cube?,0,0.5,345
7049,Are there any metal objects that exit the scene?,0,0.0,3328
7050,What material is the second object to collide with the sphere?,0,0.5,1950
7051,How many collisions happen after the metal cylinder enters the scene?,1,1.0,2693
7052,How many gray objects are moving when the video ends?,0,0.6666666666666666,4883
7053,How many objects are stationary when the video ends?,0,0.25,145
7054,"What will happen next?
Options:
A. The brown sphere collides with the metal sphere
B. The metal sphere collides with the red object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.5,6395
7055,"Which of the following will happen if the gray cylinder is removed?
Options:
A. The brown cylinder and the purple object collide
B. The brown sphere collides with the purple object
C. The cube collides with the purple cylinder
D. The cube collides with the metal sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.6666666666666666,6718
7056,How many green spheres enter the scene?,0,0.0,4584
7057,How many moving objects are there when the video ends?,0,0.5,562
7058,What is the color of the object to collide with the cyan sphere?,1,1.0,1114
7059,How many gray spheres enter the scene before the blue cylinder enters the scene?,0,0.0,2132
7060,"Which of the following is not responsible for the collision between the blue cube and the rubber sphere?
Options:
A. the presence of the metal sphere
B. the metal sphere's colliding with the red object
C. the metal sphere's entrance
D. the collision between the gray object and the blue cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.0,5561
7061,"Which of the following is responsible for the green object's colliding with the rubber cylinder?
Options:
A. the collision between the green object and the cyan cube
B. the cyan cylinder's entering the scene
C. the presence of the cyan metal object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.0,5889
7062,What is the color of the last object to collide with the purple object?,1,1.0,2632
7063,Are there any stationary gray objects when the video begins?,0,0.5,2156
7064,How many metal spheres enter the scene?,0,0.0,2452
7065,How many moving cylinders are there?,0,0.3333333333333333,1970
7066,What is the color of the object to collide with the cyan sphere?,0,0.5,5458
7067,How many collisions happen?,1,1.0,5188
7068,What material is the first object to collide with the purple sphere?,0,0.5,4347
7069,Are there any moving cubes when the sphere exits the scene?,0,0.0,5080
7070,How many collisions happen after the brown sphere enters the scene?,1,1.0,966
7071,What shape is the last object to collide with the green cylinder?,0,0.6666666666666666,2106
7072,"Which of the following will happen if the purple object is removed?
Options:
A. The cube and the rubber sphere collide
B. The cylinder and the cyan object collide
C. The cylinder and the cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.5,7092
7073,Are there any green spheres that exit the scene?,0,0.6666666666666666,690
7074,"Which of the following is not responsible for the cube's colliding with the red cylinder?
Options:
A. the blue sphere's entrance
B. the blue cylinder's entrance
C. the rubber cylinder's colliding with the red cylinder
D. the presence of the blue metal object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.5,5829
7075,How many stationary gray objects are there when the red object enters the scene?,1,1.0,3772
7076,What material is the green object that is stationary when the video ends?,0,0.3333333333333333,667
7077,How many moving objects are there?,0,0.0,287
7078,"Without the green cylinder, which of the following will happen?
Options:
A. The cube and the sphere collide
B. The yellow object and the sphere collide
C. The yellow cylinder and the cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.6666666666666666,7465
7079,"Which event will not happen if the red cylinder is removed?
Options:
A. The cyan object and the purple object collide
B. The metal cylinder and the cube collide
C. The purple cylinder and the cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.0,6876
7080,How many metal objects are moving when the video ends?,0,0.0,4641
7081,What shape is the first object to collide with the gray object?,1,1.0,2215
7082,What is the color of the sphere that is moving when the gray object enters the scene?,0,0.5,160
7083,"If the red cube is removed, which event will happen?
Options:
A. The yellow cube collides with the green cube
B. The cylinder and the brown object collide
C. The brown sphere and the green sphere collide
D. The brown object and the green cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,6755
7084,"If the cube is removed, which event will not happen?
Options:
A. The green cylinder collides with the sphere
B. The sphere and the purple object collide
C. The green cylinder collides with the purple cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.5,7525
7085,"Which of the following is not responsible for the collision between the blue object and the metal cube?
Options:
A. the presence of the purple rubber object
B. the red sphere's entrance
C. the collision between the blue sphere and the red object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,6333
7086,How many collisions happen after the purple object enters the scene?,0,0.3333333333333333,4903
7087,What shape is the last object to collide with the purple sphere?,0,0.25,58
7088,What material is the sphere that is moving when the video begins?,0,0.5,4558
7089,What shape is the last object to collide with the cyan sphere?,1,1.0,3796
7090,"If the sphere is removed, which of the following will not happen?
Options:
A. The green cube collides with the cylinder
B. The cylinder and the purple object collide
C. The green cube collides with the metal cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.0,7066
7091,How many collisions happen?,0,0.0,1802
7092,What material is the sphere that is stationary?,0,0.0,1349
7093,"Which of the following is responsible for the collision between the cylinder and the yellow cube?
Options:
A. the brown object's entering the scene
B. the presence of the green object
C. the presence of the yellow rubber sphere
D. the collision between the cylinder and the yellow sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.0,5675
7094,Are there any objects that exit the scene?,0,0.0,261
7095,Are there any purple cylinders that enter the scene after the metal cube enters the scene?,0,0.0,4494
7096,What is the color of the moving rubber cylinder when the sphere enters the scene?,0,0.3333333333333333,5152
7097,What shape is the last object to collide with the metal cylinder?,0,0.5,190
7098,What is the color of the last object that enters the scene?,0,0.5,764
7099,"Without the brown cube, what will not happen?
Options:
A. The purple cube and the cylinder collide
B. The sphere collides with the green object
C. The sphere and the cylinder collide
D. The sphere and the purple cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.0,6705
7100,What color is the second object to collide with the rubber object?,0,0.3333333333333333,2623
7101,Are there any green cubes that enter the scene after the blue object enters the scene?,1,1.0,459
7102,Are there any stationary green objects when the red object enters the scene?,0,0.0,3067
7103,What shape is the first object to collide with the rubber cube?,0,0.0,4258
7104,What material is the object to collide with the cube?,0,0.0,3797
7105,What is the shape of the first object to collide with the rubber cylinder?,0,0.5,2853
7106,How many purple objects are stationary when the metal cylinder enters the scene?,0,0.0,2685
7107,"What will happen next?
Options:
A. The purple cube and the green cube collide
B. The purple object and the red cylinder collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,6567
7108,Are there any red objects that enter the scene before the green sphere enters the scene?,0,0.3333333333333333,503
7109,What shape is the last object that enters the scene?,1,1.0,1259
7110,Are there any stationary spheres?,1,1.0,1023
7111,"Which event will happen next?
Options:
A. The rubber cylinder collides with the blue sphere
B. The green sphere and the metal object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.6666666666666666,6424
7112,"Without the purple cylinder, what will not happen?
Options:
A. The yellow object and the blue metal sphere collide
B. The blue metal object and the purple sphere collide
C. The rubber sphere and the purple sphere collide
D. The rubber sphere and the yellow cylinder collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.0,7421
7113,"Which of the following is not responsible for the purple sphere's colliding with the cylinder?
Options:
A. the presence of the metal object
B. the purple sphere's colliding with the yellow object
C. the yellow object's colliding with the cylinder
D. the yellow object's colliding with the metal sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,6243
7114,What color is the moving rubber cube when the video ends?,1,1.0,314
7115,What material is the last object to collide with the cube?,0,0.5,5413
7116,What is the color of the rubber object that is stationary when the video begins?,1,1.0,886
7117,How many objects are moving?,0,0.5,2917
7118,What is the material of the last object that enters the scene?,0,0.0,3610
7119,How many gray cylinders enter the scene?,0,0.0,2903
7120,What is the material of the first object to collide with the rubber sphere?,1,1.0,2226
7121,Are there any moving cubes when the video begins?,0,0.5,1540
7122,"Which of the following is responsible for the collision between the gray object and the yellow object?
Options:
A. the presence of the purple cube
B. the collision between the metal sphere and the purple object
C. the collision between the yellow object and the metal sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,5905
7123,How many collisions happen after the red cylinder enters the scene?,0,0.0,4462
7124,How many metal objects are moving?,0,0.3333333333333333,1861
7125,How many collisions happen before the cube enters the scene?,0,0.6666666666666666,1253
7126,How many cubes are stationary?,0,0.6666666666666666,1377
7127,What is the material of the first object to collide with the red cylinder?,0,0.5,1732
7128,How many spheres enter the scene after the red cube enters the scene?,0,0.5,4803
7129,How many blue objects exit the scene after the blue rubber object enters the scene?,0,0.5,1836
7130,"Which of the following is responsible for the collision between the sphere and the gray cylinder?
Options:
A. the presence of the purple cylinder
B. the presence of the metal object
C. the purple cylinder's entering the scene
D. the collision between the purple cylinder and the sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.0,6228
7131,"Which event will happen without the rubber cylinder?
Options:
A. The metal cylinder and the metal cube collide
B. The metal cylinder and the red object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.5,6805
7132,Are there collisions after the blue cube enters the scene?,0,0.5,3537
7133,How many objects enter the scene?,0,0.5,4045
7134,What is the color of the sphere that is stationary when the cyan sphere enters the scene?,0,0.3333333333333333,4624
7135,Are there any stationary cubes?,0,0.5,2607
7136,"Without the sphere, which of the following will happen?
Options:
A. The rubber cylinder and the cube collide
B. The cyan metal cylinder collides with the cube
C. The cube collides with the purple cylinder
D. The cyan metal object collides with the rubber cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.0,7632
7137,Are there any stationary objects when the rubber sphere enters the scene?,1,1.0,2937
7138,How many collisions happen after the purple object enters the scene?,0,0.5,2407
7139,What is the color of the moving cylinder when the video begins?,0,0.5,3161
7140,How many objects are moving when the video ends?,0,0.5,3354
7141,"Which event will happen next?
Options:
A. The cube collides with the yellow sphere
B. The cube and the yellow cylinder collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.0,6666
7142,How many stationary red objects are there when the brown cube enters the scene?,0,0.3333333333333333,2818
7143,How many metal objects enter the scene?,0,0.5,438
7144,Are there any moving purple objects when the video begins?,0,0.5,3232
7145,"Which of the following will happen if the blue object is removed?
Options:
A. The cube collides with the red sphere
B. The cylinder collides with the cube
C. The cylinder collides with the red sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.5,7345
7146,"Which event will happen next?
Options:
A. The green sphere and the cylinder collide
B. The yellow sphere and the purple object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.0,6386
7147,What is the color of the last object to collide with the blue object?,1,1.0,2248
7148,Are there any red spheres that enter the scene after the cylinder enters the scene?,0,0.3333333333333333,4054
7149,How many collisions happen after the purple sphere enters the scene?,1,1.0,1275
7150,What material is the last object that enters the scene?,0,0.5,3589
7151,"Which event will happen next?
Options:
A. The blue object collides with the green object
B. The gray sphere and the purple sphere collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.5,6401
7152,Are there any brown spheres that enter the scene after the red object enters the scene?,0,0.5,3713
7153,What shape is the object to collide with the purple sphere?,0,0.0,5161
7154,How many moving objects are there?,1,1.0,805
7155,What is the material of the second object that enters the scene?,1,1.0,4391
7156,What color is the object to collide with the yellow cylinder?,0,0.6666666666666666,4842
7157,What shape is the last object to collide with the gray cube?,0,0.5,423
7158,Are there any metal cubes that enter the scene before the red cylinder enters the scene?,0,0.6666666666666666,118
7159,"What will happen if the blue sphere is removed?
Options:
A. The cylinder collides with the purple object
B. The purple object collides with the yellow cube
C. The yellow cube and the red object collide
D. The cylinder collides with the red object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,7165
7160,"Which of the following is not responsible for the green sphere's colliding with the red cylinder?
Options:
A. the presence of the brown metal sphere
B. the collision between the metal cylinder and the brown object
C. the presence of the rubber cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.3333333333333333,5938
7161,What is the color of the moving metal object when the rubber sphere enters the scene?,0,0.5,3129
7162,How many stationary spheres are there when the red sphere enters the scene?,1,1.0,3750
7163,Are there any spheres that enter the scene?,0,0.0,2263
7164,"What will happen without the rubber cylinder?
Options:
A. The cube and the cyan metal object collide
B. The cube and the yellow cylinder collide
C. The yellow cylinder collides with the cyan metal object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.0,7424
7165,"Which of the following is not responsible for the metal sphere's colliding with the red cube?
Options:
A. the presence of the cyan cube
B. the collision between the blue object and the metal sphere
C. the blue sphere's entering the scene
D. the presence of the blue sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.3333333333333333,5649
7166,What shape is the object that exits the scene?,0,0.5,4150
7167,What shape is the first object to collide with the gray sphere?,0,0.5,1885
7168,"Without the red object, what will happen?
Options:
A. The green object and the sphere collide
B. The cube and the green object collide
C. The cube collides with the rubber cylinder
D. The cube collides with the sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.0,7202
