question_id,prompt,answer,correct,raw_score
video_12044_12,How many spheres enter the scene after the blue object enters the scene?,,1,1.0
video_12046_11,"Which of the following is not responsible for the purple sphere's colliding with the red sphere?
Options:
A. the collision between the cylinder and the red object
B. the presence of the cyan object
C. the presence of the yellow object
D. the purple object's colliding with the cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.5
video_12046_12,Are there any moving green objects when the cylinder enters the scene?,,1,1.0
video_12057_11,How many objects enter the scene?,,0,0.5
video_12057_12,"Which event will happen next?
Options:
A. The blue cylinder and the cube collide
B. The blue cylinder and the sphere collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.3333333333333333
video_12059_11,"Which of the following is not responsible for the collision between the rubber cylinder and the cube?
Options:
A. the presence of the metal cylinder
B. the presence of the metal sphere
C. the collision between the sphere and the rubber cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_12059_12,What is the color of the first object to collide with the brown cylinder?,,0,0.5
video_12086_11,How many metal cubes enter the scene before the yellow object enters the scene?,,1,1.0
video_12086_12,"What will happen next?
Options:
A. The cylinder collides with the red object
B. The metal object and the cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.3333333333333333
video_12136_11,"Which of the following is responsible for the collision between the red object and the green cube?
Options:
A. the red cube's colliding with the rubber sphere
B. the green sphere's entrance
C. the presence of the green sphere
D. the presence of the blue rubber cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.5
video_12136_12,"Without the green cylinder, what will not happen?
Options:
A. The purple cylinder collides with the red object
B. The purple cylinder collides with the gray rubber cylinder
C. The red object collides with the sphere
D. The purple cylinder collides with the gray metal cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_12139_11,What is the color of the cylinder that is moving when the rubber sphere enters the scene?,,0,0.5
video_12139_12,What color is the first object to collide with the metal cylinder?,,1,1.0
video_12145_11,How many moving objects are there when the video ends?,,0,0.3333333333333333
video_12145_12,How many collisions happen before the sphere enters the scene?,,0,0.0
video_12152_11,How many objects are moving when the video ends?,,1,1.0
video_12152_12,Are there any stationary cubes when the video ends?,,1,1.0
video_12157_11,"Without the gray cube, what will not happen?
Options:
A. The red cube and the cylinder collide
B. The red object collides with the green object
C. The metal cube collides with the sphere
D. The green cube collides with the sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.5
video_12157_12,What is the shape of the first object to collide with the purple sphere?,,0,0.75
video_12162_11,"Which event will happen next?
Options:
A. The brown object collides with the rubber object
B. The purple object and the rubber cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_12162_12,How many rubber objects exit the scene before the gray sphere enters the scene?,,1,1.0
video_12166_11,How many stationary gray objects are there when the yellow cylinder enters the scene?,,0,0.0
video_12166_12,Are there any cylinders that enter the scene?,,0,0.3333333333333333
video_12169_11,What is the shape of the last object that enters the scene?,,0,0.3333333333333333
video_12171_11,How many spheres are moving when the video begins?,,1,1.0
video_12171_12,What material is the object to collide with the purple object?,,1,1.0
video_12172_11,How many stationary objects are there when the video ends?,,0,0.2
video_12172_12,What is the color of the object that is stationary?,,0,0.5
video_12174_11,How many moving cylinders are there?,,0,0.5
video_12174_12,What is the material of the second object that enters the scene?,,0,0.3333333333333333
video_12185_11,"If the metal cylinder is removed, what will not happen?
Options:
A. The sphere collides with the gray cube
B. The green object and the blue cube collide
C. The brown cylinder and the gray object collide
D. The green object and the brown cylinder collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_12185_12,Are there any moving purple objects when the video begins?,,0,0.6666666666666666
video_12187_11,What material is the first object to collide with the rubber cube?,,0,0.0
video_12187_12,What is the shape of the stationary metal object when the video begins?,,1,1.0
video_12211_11,How many rubber objects enter the scene?,,0,0.5
video_12211_12,How many red objects are moving when the gray sphere enters the scene?,,0,0.3333333333333333
video_12231_11,What is the material of the stationary cube when the video ends?,,1,1.0
video_12231_12,"What will happen next?
Options:
A. The rubber sphere collides with the yellow cylinder
B. The rubber sphere and the brown cylinder collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.6666666666666666
video_12253_11,What shape is the object that exits the scene?,,0,0.5
video_12266_11,What color is the last object that enters the scene?,,0,0.3333333333333333
video_12276_11,How many moving cubes are there?,,0,0.5
video_12276_12,How many collisions happen?,,1,1.0
video_12277_11,"If the red object is removed, which of the following will happen?
Options:
A. The cube and the purple cylinder collide
B. The purple cylinder and the sphere collide
C. The cube and the sphere collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.3333333333333333
video_12278_11,"Which of the following is responsible for the collision between the cylinder and the purple sphere?
Options:
A. the collision between the purple sphere and the cyan sphere
B. the cube's entering the scene
C. the collision between the cylinder and the cube
D. the presence of the rubber sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.5
video_12281_11,"What will happen next?
Options:
A. The sphere and the green object collide
B. The sphere collides with the cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.0
video_12281_12,What color is the object that is stationary when the purple object enters the scene?,,1,1.0
video_12282_11,What shape is the last object to collide with the metal cylinder?,,0,0.5
video_12282_12,Are there any stationary metal objects when the green object enters the scene?,,0,0.3333333333333333
video_12286_11,"Which of the following is responsible for the collision between the cylinder and the sphere?
Options:
A. the collision between the red cube and the cylinder
B. the red cube's entering the scene
C. the presence of the red rubber cube
D. the red cube's colliding with the green cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_12286_12,How many moving cyan objects are there when the yellow cylinder enters the scene?,,0,0.6666666666666666
video_12308_11,How many blue spheres exit the scene after the purple object enters the scene?,,0,0.6666666666666666
video_12308_12,How many metal objects are stationary when the video begins?,,0,0.3333333333333333
video_12324_11,Are there any stationary objects when the video ends?,,1,1.0
video_12324_12,How many collisions happen?,,0,0.5
video_12334_11,What material is the moving gray object when the cyan object enters the scene?,,0,0.5
video_12334_12,How many rubber spheres enter the scene?,,1,1.0
video_12336_11,"Which of the following is responsible for the sphere's colliding with the rubber cylinder?
Options:
A. the presence of the green metal object
B. the metal cylinder's entrance
C. the collision between the red object and the sphere
D. the presence of the blue rubber object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.5
video_12336_12,"If the cylinder is removed, which event will not happen?
Options:
A. The rubber object and the cube collide
B. The rubber object collides with the red sphere
C. The cube and the red sphere collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.6666666666666666
video_12350_11,How many collisions happen?,,1,1.0
video_12350_12,Are there any stationary objects when the metal object enters the scene?,,0,0.25
video_12401_11,Are there any purple cubes that enter the scene before the sphere enters the scene?,,0,0.25
video_12401_12,What color is the last object to collide with the blue object?,,0,0.5
video_12404_11,Are there any moving cubes when the green cylinder enters the scene?,,0,0.3333333333333333
video_12422_11,"Without the red cube, which event will not happen?
Options:
A. The red sphere collides with the green object
B. The purple object and the rubber sphere collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.6666666666666666
video_12422_12,What color is the cylinder that is moving?,,1,1.0
video_12430_11,What shape is the stationary metal object when the video ends?,,0,0.0
video_12430_12,Are there any rubber cubes that enter the scene?,,0,0.3333333333333333
video_12444_11,"Which of the following is not responsible for the red cylinder's colliding with the metal cube?
Options:
A. the collision between the metal cube and the blue cube
B. the presence of the purple rubber cube
C. the presence of the cyan sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.6666666666666666
video_12444_12,How many purple spheres exit the scene after the green sphere enters the scene?,,1,1.0
video_12452_11,"If the purple rubber object is removed, what will not happen?
Options:
A. The metal cube and the sphere collide
B. The sphere collides with the yellow cube
C. The metal cube collides with the yellow object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.3333333333333333
video_12457_11,What shape is the first object that enters the scene?,,1,1.0
video_12457_12,How many collisions happen after the metal sphere enters the scene?,,0,0.5
video_12460_11,What material is the first object to collide with the green object?,,1,1.0
video_12465_11,"If the cube is removed, what will not happen?
Options:
A. The green cylinder collides with the sphere
B. The sphere collides with the blue cylinder
C. The metal object collides with the blue object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.5
video_12465_12,What is the material of the stationary red object when the video begins?,,0,0.75
video_12478_11,How many cyan objects are stationary when the video ends?,,1,1.0
video_12478_12,What is the shape of the first object that enters the scene?,,0,0.5
video_12489_11,Are there any moving green objects when the video begins?,,0,0.5
video_12489_12,What shape is the object to collide with the brown sphere?,,0,0.5
video_12500_11,How many brown spheres enter the scene before the green object enters the scene?,,0,0.5
video_12519_11,How many stationary purple objects are there when the video begins?,,0,0.5
video_12525_9,What is the material of the second object to collide with the purple object?,,0,0.5
video_12533_11,What color is the last object to collide with the purple cylinder?,,0,0.3333333333333333
video_12533_12,Are there any yellow objects that enter the scene after the red cylinder enters the scene?,,1,1.0
video_12542_11,What color is the cube that is stationary when the green cube enters the scene?,,0,0.3333333333333333
video_12553_11,What is the shape of the moving brown object when the yellow sphere enters the scene?,,1,1.0
video_12553_12,What material is the first object to collide with the red cylinder?,,0,0.3333333333333333
video_12569_11,What color is the moving rubber object when the gray object enters the scene?,,0,0.5
video_12569_12,How many brown objects are moving when the video ends?,,1,1.0
video_12571_11,What color is the first object that enters the scene?,,0,0.3333333333333333
video_12571_12,What is the material of the stationary object when the video ends?,,1,1.0
video_12573_11,How many objects exit the scene?,,0,0.5
video_12573_12,"If the yellow object is removed, which of the following will not happen?
Options:
A. The cylinder and the cube collide
B. The cylinder collides with the rubber sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_12584_11,"Which of the following will happen if the cube is removed?
Options:
A. The cyan cylinder and the sphere collide
B. The metal cylinder collides with the brown object
C. The green object and the brown cylinder collide
D. The sphere collides with the brown cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.0
video_12584_12,"What will not happen if the yellow sphere is removed?
Options:
A. The blue cube and the gray object collide
B. The blue cube and the green object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.6666666666666666
video_12591_11,What shape is the moving purple object?,,0,0.6666666666666666
video_12591_12,Are there any purple cylinders that enter the scene before the red object enters the scene?,,1,1.0
video_12639_11,How many metal objects are moving when the video ends?,,0,0.3333333333333333
video_12639_12,How many rubber objects enter the scene before the metal sphere enters the scene?,,0,0.5
video_12655_11,How many blue objects are stationary when the gray object enters the scene?,,0,0.5
video_12655_12,How many moving spheres are there?,,1,1.0
video_12656_11,"What will happen next?
Options:
A. The rubber cube collides with the cyan cylinder
B. The sphere collides with the yellow cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.5
video_12656_12,Are there any moving purple objects?,,0,0.5
video_12672_11,What material is the second object that enters the scene?,,0,0.3333333333333333
video_12672_12,What is the color of the stationary rubber object when the video begins?,,0,0.3333333333333333
video_12704_11,What material is the object to collide with the metal cylinder?,,0,0.5
video_12706_11,Are there any purple cylinders that enter the scene?,,0,0.3333333333333333
video_12706_12,What shape is the object that is moving when the video ends?,,0,0.0
video_12712_11,What is the shape of the last object to collide with the green sphere?,,0,0.25
video_12712_12,Are there any moving rubber objects when the video ends?,,0,0.6666666666666666
video_12721_11,What shape is the object to collide with the metal cube?,,0,0.3333333333333333
video_12732_11,"Which event will happen next?
Options:
A. The sphere and the green cube collide
B. The gray cylinder and the yellow cylinder collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_12757_11,Are there any stationary objects?,,0,0.6666666666666666
video_12757_12,How many stationary gray objects are there when the rubber sphere enters the scene?,,0,0.5
video_12769_11,How many cylinders are stationary when the video begins?,,0,0.5
video_12769_12,How many rubber objects are moving when the sphere exits the scene?,,1,1.0
video_12779_11,"Which of the following is responsible for the cylinder's colliding with the yellow sphere?
Options:
A. the cylinder's colliding with the yellow cube
B. the brown cube's entering the scene
C. the presence of the green sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.5
video_12779_12,"Which event will not happen if the cylinder is removed?
Options:
A. The blue metal sphere collides with the red sphere
B. The gray sphere collides with the cyan sphere
C. The blue metal sphere and the cyan sphere collide
D. The blue metal sphere and the blue rubber sphere collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.6666666666666666
video_12786_11,How many green cylinders exit the scene after the brown cylinder enters the scene?,,0,0.5
video_12786_12,"What will happen if the cube is removed?
Options:
A. The blue object collides with the red sphere
B. The red sphere collides with the purple object
C. The blue sphere and the purple object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.3333333333333333
video_12787_11,What material is the sphere that is moving?,,0,0.25
video_12808_11,What is the material of the moving sphere when the red cube enters the scene?,,1,1.0
video_12817_11,What color is the moving sphere when the video begins?,,1,1.0
video_12817_12,"Which of the following is responsible for the collision between the cyan cylinder and the cube?
Options:
A. the presence of the gray object
B. the collision between the cyan cylinder and the brown object
C. the presence of the green cylinder
D. the presence of the brown object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.0
video_12831_11,"Which of the following is responsible for the gray object's colliding with the green cylinder?
Options:
A. the collision between the cube and the gray object
B. the presence of the green rubber sphere
C. the collision between the gray object and the sphere
D. the presence of the cyan cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.5
video_12831_12,"What will happen if the brown cylinder is removed?
Options:
A. The blue cylinder and the purple object collide
B. The sphere and the blue object collide
C. The sphere collides with the purple object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.5
video_12859_11,How many stationary objects are there when the video begins?,,0,0.6666666666666666
video_12859_12,What color is the last object to collide with the red cylinder?,,0,0.0
video_12864_11,How many stationary cyan objects are there when the blue cylinder enters the scene?,,0,0.5
video_12864_12,What shape is the last object to collide with the purple cube?,,0,0.3333333333333333
video_12876_11,"Which event will happen next?
Options:
A. The brown sphere collides with the purple sphere
B. The purple sphere and the purple cylinder collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.0
video_12876_12,"Which event will happen next?
Options:
A. The metal cylinder and the sphere collide
B. The red cube collides with the metal cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_12902_11,How many metal objects are moving when the video ends?,,0,0.3333333333333333
video_12910_11,How many rubber objects are moving?,,1,1.0
video_12910_12,What is the material of the first object to collide with the green sphere?,,0,0.5
video_12931_11,How many stationary cubes are there when the yellow cube enters the scene?,,0,0.0
video_12931_12,How many blue objects are stationary when the gray object enters the scene?,,0,0.25
video_12940_11,What shape is the last object to collide with the metal cube?,,0,0.6666666666666666
video_12940_12,What shape is the object that is stationary when the video begins?,,1,1.0
video_12962_11,How many moving metal objects are there when the rubber cube enters the scene?,,0,0.0
video_12965_11,"Which of the following is responsible for the blue object's colliding with the metal cylinder?
Options:
A. the red object's entering the scene
B. the collision between the purple cylinder and the cube
C. the presence of the gray metal object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.5
video_12965_12,What is the color of the second object to collide with the rubber cylinder?,,0,0.3333333333333333
video_12973_11,How many objects enter the scene after the metal sphere exits the scene?,,0,0.5
video_12983_11,Are there any stationary cylinders?,,0,0.3333333333333333
video_12983_12,"Which of the following will not happen without the cube?
Options:
A. The sphere collides with the gray object
B. The sphere and the red cylinder collide
C. The gray object collides with the red object
D. The green cylinder collides with the rubber object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_12987_11,"Which of the following is not responsible for the brown cylinder's exiting the scene?
Options:
A. the collision between the gray object and the cube
B. the collision between the brown cylinder and the gray object
C. the presence of the gray object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.0
video_12987_12,"What will happen next?
Options:
A. The cyan sphere collides with the yellow cube
B. The yellow cube and the green cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.5
video_12988_11,What is the shape of the stationary object when the rubber sphere enters the scene?,,0,0.6666666666666666
video_12988_12,How many rubber cylinders enter the scene?,,1,1.0
video_13024_11,What shape is the object to collide with the yellow object?,,0,0.5
video_13024_12,What shape is the object to collide with the cyan cube?,,0,0.5
video_13027_11,Are there any cylinders that enter the scene before the purple sphere enters the scene?,,1,1.0
video_13027_12,How many rubber spheres enter the scene before the yellow cube enters the scene?,,0,0.0
video_13032_11,What is the shape of the moving rubber object when the video ends?,,0,0.5
video_13032_12,How many red spheres enter the scene?,,0,0.0
video_13059_11,What color is the second object that enters the scene?,,0,0.5
video_13059_12,How many objects are moving when the video ends?,,0,0.6666666666666666
video_13063_11,What shape is the object that is moving when the video begins?,,0,0.6666666666666666
video_13063_12,Are there collisions before the sphere enters the scene?,,0,0.5
video_13100_11,What shape is the purple object that is stationary when the purple cylinder enters the scene?,,1,1.0
video_13100_12,What is the shape of the last object that enters the scene?,,1,1.0
video_13104_11,What color is the object to collide with the metal cylinder?,,0,0.5
video_13105_11,How many moving rubber objects are there when the cylinder enters the scene?,,1,1.0
video_13105_12,Are there any rubber cylinders that enter the scene after the metal cylinder enters the scene?,,0,0.5
video_13108_11,How many spheres are moving when the video ends?,,1,1.0
video_13112_11,What is the shape of the first object to collide with the red cylinder?,,0,0.5
video_13112_12,Are there any stationary red objects when the video ends?,,0,0.5
video_13113_11,"Which of the following is not responsible for the purple object's colliding with the yellow cylinder?
Options:
A. the purple cube's colliding with the cyan object
B. the purple object's colliding with the sphere
C. the presence of the sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.3333333333333333
video_13113_12,Are there any blue objects that exit the scene?,,0,0.5
video_13126_11,How many stationary objects are there when the green object enters the scene?,,1,1.0
video_13126_12,Are there any moving yellow objects when the gray sphere enters the scene?,,1,1.0
video_13133_11,"Which event will happen next?
Options:
A. The blue cylinder and the green object collide
B. The cube and the blue cylinder collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.3333333333333333
video_13133_12,How many objects enter the scene?,,0,0.0
video_13145_11,What color is the stationary metal cube when the metal sphere enters the scene?,,0,0.5
video_13152_11,"What will happen next?
Options:
A. The green cylinder and the purple object collide
B. The yellow object and the blue cylinder collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_13155_11,How many rubber objects enter the scene?,,0,0.0
video_13155_12,"Which of the following is not responsible for the collision between the cyan cylinder and the blue object?
Options:
A. the presence of the brown object
B. the presence of the gray object
C. the collision between the cube and the cyan cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.75
video_13198_11,"Which of the following is not responsible for the cyan object's colliding with the rubber sphere?
Options:
A. the purple cube's entering the scene
B. the rubber sphere's colliding with the metal sphere
C. the presence of the green sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.5
video_13198_12,"Which of the following is responsible for the gray cylinder's colliding with the gray sphere?
Options:
A. the presence of the brown metal sphere
B. the presence of the brown rubber cylinder
C. the gray cylinder's colliding with the rubber cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_13241_11,Are there any green spheres that enter the scene?,,0,0.3333333333333333
video_13241_12,How many objects are moving when the video ends?,,0,0.3333333333333333
video_13242_11,Are there any rubber cubes that exit the scene after the metal cylinder enters the scene?,,0,0.6666666666666666
video_13242_12,Are there any moving blue objects when the video begins?,,0,0.5
video_13264_11,"What will happen next?
Options:
A. The yellow sphere collides with the cube
B. The gray sphere and the cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.5
video_13264_12,"Without the purple cube, which event will happen?
Options:
A. The green object collides with the yellow object
B. The rubber sphere and the blue object collide
C. The purple cylinder and the blue object collide
D. The rubber cylinder and the purple cylinder collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_13268_11,How many stationary cylinders are there when the video ends?,,0,0.5
video_13268_12,How many moving objects are there?,,0,0.3333333333333333
video_13271_11,Are there any stationary cyan objects when the gray rubber object enters the scene?,,1,1.0
video_13271_12,How many rubber objects enter the scene?,,0,0.5
video_13273_11,What is the color of the object to collide with the metal object?,,1,1.0
video_13273_12,How many cubes enter the scene?,,0,0.3333333333333333
video_13274_11,Are there any blue spheres that enter the scene?,,0,0.3333333333333333
video_13274_12,How many objects enter the scene?,,0,0.5
video_13285_11,"Which event will happen next?
Options:
A. The brown sphere and the cube collide
B. The purple sphere and the cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.5
video_13286_11,What is the shape of the stationary rubber object when the video begins?,,0,0.5
video_13296_11,What shape is the object that enters the scene?,,0,0.5
video_13296_12,"Which of the following is not responsible for the cube's exiting the scene?
Options:
A. the presence of the yellow rubber object
B. the presence of the purple sphere
C. the presence of the green rubber cylinder
D. the presence of the brown sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.6666666666666666
video_13298_11,How many cubes enter the scene?,,0,0.3333333333333333
video_13307_11,Are there any moving cylinders?,,0,0.0
video_13307_12,What color is the last object that enters the scene?,,0,0.5
video_13326_11,How many objects are moving when the video ends?,,0,0.3333333333333333
video_13326_12,How many spheres are stationary when the video begins?,,0,0.5
video_13329_11,What material is the last object to collide with the yellow object?,,1,1.0
video_13334_11,"What will happen next?
Options:
A. The green object collides with the sphere
B. The sphere collides with the cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.3333333333333333
video_13334_12,What material is the last object to collide with the yellow cylinder?,,0,0.5
video_13345_11,What is the shape of the stationary metal object when the cube enters the scene?,,0,0.3333333333333333
video_13345_12,What is the shape of the first object to collide with the rubber cylinder?,,0,0.6666666666666666
video_13372_11,What shape is the last object to collide with the green object?,,0,0.3333333333333333
video_13395_11,How many cylinders are moving?,,0,0.5
video_13434_11,What is the shape of the first object that enters the scene?,,1,1.0
video_13434_12,"Without the red object, which of the following will not happen?
Options:
A. The green object and the rubber cube collide
B. The cyan sphere and the brown object collide
C. The rubber cube and the cyan object collide
D. The gray cube collides with the metal sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.5
video_13436_11,"Which of the following will not happen if the cyan cube is removed?
Options:
A. The rubber cylinder and the purple object collide
B. The green cube and the brown cylinder collide
C. The green cylinder collides with the green cube
D. The green cube and the purple cylinder collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.6666666666666666
video_13436_12,What color is the moving rubber object when the rubber sphere exits the scene?,,0,0.0
video_13444_11,What is the shape of the moving metal object when the yellow cylinder enters the scene?,,1,1.0
video_13444_12,What is the material of the second object that enters the scene?,,0,0.0
video_13456_11,"Which of the following is not responsible for the collision between the cylinder and the red sphere?
Options:
A. the presence of the blue object
B. the blue object's entering the scene
C. the yellow sphere's entering the scene
D. the presence of the yellow sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.5
video_13458_11,How many objects enter the scene?,,0,0.3333333333333333
video_13458_12,How many green objects are stationary when the blue sphere enters the scene?,,0,0.6666666666666666
video_13465_11,What is the color of the last object to collide with the metal sphere?,,0,0.5
video_13465_12,"Which of the following is not responsible for the collision between the green rubber sphere and the green metal sphere?
Options:
A. the presence of the yellow sphere
B. the green metal sphere's colliding with the cylinder
C. the collision between the green metal sphere and the cyan sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.5
video_13466_11,How many collisions happen?,,0,0.25
video_13466_12,How many moving metal objects are there when the green object enters the scene?,,0,0.0
video_13469_11,"Without the cube, which of the following will not happen?
Options:
A. The brown sphere collides with the red object
B. The purple object collides with the brown cylinder
C. The blue sphere collides with the red cylinder
D. The brown sphere collides with the purple object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.3333333333333333
video_13469_12,How many rubber objects enter the scene?,,1,1.0
video_13482_11,How many cyan cubes exit the scene after the cylinder enters the scene?,,0,0.5
video_13482_12,"Which of the following is responsible for the collision between the purple cylinder and the yellow object?
Options:
A. the presence of the rubber cube
B. the collision between the purple object and the blue cylinder
C. the presence of the blue object
D. the presence of the green object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_13503_11,"Which of the following is responsible for the purple object's colliding with the sphere?
Options:
A. the presence of the yellow rubber cylinder
B. the brown cylinder's entrance
C. the sphere's colliding with the metal cylinder
D. the sphere's colliding with the yellow cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.3333333333333333
video_13503_12,"Which of the following is not responsible for the green object's colliding with the cube?
Options:
A. the cyan cylinder's entrance
B. the presence of the rubber sphere
C. the presence of the metal object
D. the collision between the metal cylinder and the sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.3333333333333333
video_13520_11,What shape is the first object to collide with the purple object?,,0,0.5
video_13520_12,Are there any stationary yellow objects when the video begins?,,1,1.0
video_13521_11,What material is the first object to collide with the cyan object?,,0,0.0
